Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (2000),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (2000),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (2000),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (2000),
PA,1507904,Soure,74662.5987038402,3874.0907076897,46593.2924313999,22927.2008114295,
PA,1507953,Tailândia,270451.786263347,93207.2924610141,107317.900923007,55385.027987645,
PA,1507961,Terra Alta,21576.4324185855,1467.7698218043,17256.6531558467,2715.8715996704,
PA,1507979,Terra Santa,41714.8843390381,2675.585128752,28146.0189730313,10341.2363922597,
PA,1508001,Tomé-Açu,184053.374679892,10258.9387578431,105109.15666537,61401.4916355077,
PA,1508035,Tracuateua,46155.1934266829,3435.1338715849,30907.8635627416,11503.7085380024,
PA,1508050,Trairão,40980.7093456798,2098.551300956,20492.9981479853,17423.1198515762,
PA,1508084,Tucumã,141051.472364839,5033.8403675013,76780.814660639,52841.8039845992,
PA,1508100,Tucuruí,950926.692758934,586475.092962129,305824.779587708,24950.4819229968,
PA,1508126,Ulianópolis,139110.247340429,26220.0023961489,47149.6457503937,58424.3652291928,
PA,1508159,Uruará,116429.731746756,7055.2026457009,72371.9879849311,34541.6260347502,
PA,1508209,Vigia,110113.433454302,8785.3243953458,80161.7990545864,18508.8431775116,
PA,1508308,Viseu,114961.124410623,8769.6780023202,79367.3027124995,25834.2017592323,
PA,1508357,Vitória do Xingu,52301.099316082,2641.2673583329,21229.6811694278,27778.0747736897,
PA,1508407,Xinguara,263541.245593965,10193.0550497992,134464.119670859,105392.622532609,
PA,1599919,Monsarás,,,,,
PA,1599939,Vila Franca,,,,,
PB,2500106,Água Branca,25361.1732148695,1725.0763466133,20078.7107366365,3187.9700742125,
PB,2500205,Aguiar,18255.1101976686,1233.4464058386,13949.4422612611,2800.7043515834,
PB,2500304,Alagoa Grande,112106.284126108,7146.972544601,76754.85623135,25326.0743663971,
PB,2500403,Alagoa Nova,68162.5258386799,4663.8102834164,48028.801020665,14200.4979041934,
PB,2500502,Alagoinha,37691.8515278939,3407.1008448078,27482.5067115281,6015.3213776462,
PB,2500536,Alcantil,17378.9212180387,966.5682887011,11660.4343325769,4359.8557907122,
PB,2500577,Algodão de Jandaíra,12650.1889007133,501.1089776113,7404.0149476406,4653.2612147959,
PB,2500601,Alhandra,121395.604778921,27300.4432866954,52742.7470338037,29945.2006643065,
PB,2500700,São João do Rio do Peixe,62058.9629580791,4943.1201833258,46987.5223904284,8413.2016541646,
PB,2500734,Amparo,7090.0757490712,428.4551739558,5113.2710391214,1447.3737518308,
PB,2500775,Aparecida,16913.6966818551,1315.6424549593,12858.0865950287,2532.4853085395,
PB,2500809,Araçagi,74179.788624204,4084.5483514628,41703.8025119767,27599.1198589128,
PB,2500908,Arara,36753.6255367597,2505.382351583,26159.2950232958,7292.4517181896,
PB,2501005,Araruna,69668.3495123428,3762.0737305835,44788.9389198358,19238.489724122,
PB,2501104,Areia,107802.774312877,6536.0182577655,66697.6252371231,32414.9356068191,
PB,2501153,Areia de Baraúnas,6290.1615245343,547.3618915778,4974.5506738893,702.7399878928,
PB,2501203,Areial,21067.614245738,1303.6441027834,14796.5101227218,4649.7441061054,
PB,2501302,Aroeiras,52840.6210802643,3986.4824216655,40417.3805030315,7396.3599312289,
PB,2501351,Assunção,9770.8823620345,666.9119827407,7407.7036226087,1397.3441223064,
PB,2501401,Baía da Traição,24356.8874345118,1851.9067173185,18175.2212634912,3670.2925444282,
PB,2501500,Bananeiras,79287.930734606,5376.478540899,54137.700515479,18463.6309484657,
PB,2501534,Baraúna,14364.1518159509,713.0294496459,8375.5925201571,5069.2507442145,
PB,2501575,Barra de Santana,25040.409741864,1482.8970010951,16896.9870293986,6337.1661696907,
PB,2501609,Barra de Santa Rosa,41548.8149546883,2855.3956174659,31003.3289089629,6592.0549644564,
PB,2501708,Barra de São Miguel,18502.2965695511,1111.0632136446,12771.5336654378,4335.9426120482,
PB,2501807,Bayeux,535771.530782335,112449.942667367,351935.862421443,1674.9677063032,
PB,2501906,Belém,62297.4468562762,9956.9098708598,42642.5499742967,6295.5184558068,
PB,2502003,Belém do Brejo do Cruz,18501.0707736467,1257.6959447048,13778.2055715246,3129.158960217,
PB,2502052,Bernardino Batista,7947.6091534646,536.9505274696,6602.4753583687,735.0418545503,
PB,2502102,Boa Ventura,19502.3405994406,1423.6547139546,14335.0464999389,3355.3216907422,
PB,2502151,Boa Vista,34105.556478501,10326.662288469,16533.5170979804,4155.0462893934,
PB,2502201,Bom Jesus,7633.8482935258,575.7899722835,6072.0872410168,894.2711623069,
PB,2502300,Bom Sucesso,16183.7611815139,1059.2231084014,11927.156685594,2998.346445911,
PB,2502409,Bonito de Santa Fé,29279.4490113906,2071.7034359649,22119.1868526297,4383.3445685843,
PB,2502508,Boqueirão,67602.1632866729,11067.2032937062,42929.5668119913,10165.3899875386,
PB,2502607,Igaracy,19799.3760047658,1375.9750909429,15686.7788243688,2531.5349216597,
PB,2502706,Borborema,18048.8107786759,1150.6972812179,11533.0847481369,5136.2089989444,
PB,2502805,Brejo do Cruz,35015.5801340315,3718.3536766624,26499.5831901808,3769.701657583,
PB,2502904,Brejo dos Santos,16689.0509584159,1464.0721170321,13583.1143968505,1219.8678379481,
PB,2503001,Caaporã,210796.229821885,73660.3807486176,62289.3854986807,40140.1384282572,
PB,2503100,Cabaceiras,16822.2315388427,987.0817461277,10902.5628758526,4658.8642082297,
PB,2503209,Cabedelo,1020056.57247927,153746.591313221,658593.697872125,3451.599719331,
PB,2503308,Cachoeira dos Índios,29986.7693674047,2000.8939697935,23209.2038504068,3413.7738700254,
PB,2503407,Cacimba de Areia,11268.5160033937,723.5469139521,8130.1714749729,2308.4310372678,
PB,2503506,Cacimba de Dentro,53693.5718590854,3679.6699959689,37381.5987468415,11498.6653924218,
PB,2503555,Cacimbas,16128.9773601396,1158.6818854787,13168.2490780403,1693.1469593742,
PB,2503605,Caiçara,24797.7337571211,1709.0732763264,17809.7715475277,4778.1118009558,
PB,2503704,Cajazeiras,332984.777816591,37722.8034388409,236817.551696237,9110.8510900054,
PB,2503753,Cajazeirinhas,11068.6412900065,553.5382775709,7367.9995740538,3082.6712713444,
PB,2503803,Caldas Brandão,18737.8322367149,1372.090017736,14112.6853169328,2554.8837375685,
PB,2503902,Camalaú,17364.7918320991,1081.7456972366,11072.6189187053,4992.0098000847,
PB,2504009,Campina Grande,3163847.00226751,786496.283316331,1931650.8337554,14374.5180310387,
PB,2504033,Capim,18501.7954154244,763.9259403623,9976.9108869046,7621.9063776254,
PB,2504074,Caraúbas,12610.2771666644,762.8355915192,8245.5701137084,3437.6531869241,
PB,2504108,Carrapateira,6696.0737925958,503.4793011832,5562.3186812895,585.4383179467,
PB,2504157,Casserengue,23711.062301757,1243.44465641,14513.2135643096,7775.0834591951,
PB,2504207,Catingueira,14619.4176050371,1011.5660599,11010.051406211,2369.3822148311,
PB,2504306,Catolé do Rocha,111991.594326993,10468.4685892466,85986.8556878411,6631.8967175237,
PB,2504355,Caturité,14489.5577350619,929.1081464609,9628.3130428118,3727.1893399581,
PB,2504405,Conceição,54327.5408590786,3851.3875227729,40668.788308323,7643.8713760584,
PB,2504504,Condado,24479.9975259346,1453.4485525279,15547.6995244244,6935.650297087,
PB,2504603,Conde,121316.147017888,23694.2330043965,66885.9666332448,16568.3427948793,
PB,2504702,Congo,25444.5228214618,1088.931163836,13190.2027892182,10791.0335081668,
PB,2504801,Coremas,51888.5614292743,7257.763725803,36475.9951804098,6168.2704566628,
PB,2504850,Coxixola,7497.0693361717,395.8282343513,4881.6294749685,2107.2831215047,
PB,2504900,Cruz do Espírito Santo,58244.7895153852,3314.6356509932,34059.2832474753,19868.9619324839,
PB,2505006,Cubati,18654.1462699205,1412.1823478665,15547.877863055,1168.1541499622,
PB,2505105,Cuité,74352.6077871062,5536.0306641515,53387.323796144,12796.8803255,
PB,2505204,Cuitegi,20506.7234501922,1602.1649108804,16613.4692407863,2012.9781051081,
PB,2505238,Cuité de Mamanguape,18605.0015611963,1119.6934488973,13631.423848697,3656.7975022255,
PB,2505279,Curral de Cima,19995.7945606401,988.2262737953,12651.6110948565,6222.6185899901,
PB,2505303,Curral Velho,8700.6677246124,517.8953834024,6149.2040253406,1967.9013231235,
PB,2505352,Damião,12661.8757246483,654.3899019279,7991.1215218917,3913.395187414,
PB,2505402,Desterro,27060.8306629879,2515.6244068647,21014.0223585027,2508.2515718305,
PB,2505501,Vista Serrana,8004.3930764434,617.719867545,6709.0496210637,613.3020358972,
PB,2505600,Diamante,19908.3860571123,1372.4670120565,13658.4681119269,4663.6251724327,
PB,2505709,Dona Inês,29708.2270008424,2173.3429107283,22836.1961884254,4194.9896277565,
PB,2505808,Duas Estradas,14743.7941264826,1036.5334681907,10947.2604060657,2411.4520720559,
PB,2505907,Emas,10114.2700091711,631.7025191683,6958.2112625895,2419.8768792657,
PB,2506004,Esperança,139632.885628427,12691.7350293013,101681.402401172,8664.4266059235,
PB,2506103,Fagundes,37723.6070914043,2486.4310502628,25712.3513254791,9012.4081658876,
PB,2506202,Frei Martinho,11863.8758185771,704.6746234177,7433.2963448323,3545.4284135622,
PB,2506251,Gado Bravo,23521.7208548331,1342.6054499525,15446.4596184917,6601.63784404,
PB,2506301,Guarabira,266586.395771892,32586.9172553925,195429.510145804,10589.5356874955,
PB,2506400,Gurinhém,39069.6596690657,3310.5835264107,28505.6083461447,6422.2133794507,
PB,2506509,Gurjão,13187.909218981,724.5221327931,8663.6771321846,3531.2222742879,
PB,2506608,Ibiara,19820.5418655374,1302.0322827545,14447.8106933331,3771.2660711404,
PB,2506707,Imaculada,35259.4299933052,2362.4428103929,27560.9847388174,4869.2112369027,
PB,2506806,Ingá,57944.8984345185,8503.5493589217,43776.3886112908,3573.7142748536,
PB,2506905,Itabaiana,106772.46463715,15896.2612493008,75496.8826201697,8910.2765668017,
PB,2507002,Itaporanga,83466.0346287264,5826.5442934775,59527.7395646603,12679.8382624213,
PB,2507101,Itapororoca,61120.1635743857,3001.3601430239,33579.6990653479,23678.8010692178,
PB,2507200,Itatuba,30327.1726642918,2530.9999057678,19688.4200296393,7010.3741833286,
PB,2507309,Jacaraú,44532.842388774,3202.6638229073,33514.564831043,6961.2475342125,
PB,2507408,Jericó,23598.9211648446,1563.6505390134,17410.7738519431,3990.4487631091,
PB,2507507,João Pessoa,6405860.23946167,1376249.77984056,4035329.45386825,7322.2997355874,
PB,2507606,Juarez Távora,24733.8591804858,1625.4866373769,18072.0580092888,4677.7997073927,
PB,2507705,Juazeirinho,41396.008095086,4285.6782076177,32520.0763881158,2472.592875505,
PB,2507804,Junco do Seridó,17991.7424168685,1504.8619995281,14399.1513365784,1469.6660806618,
PB,2507903,Juripiranga,30944.9354234062,2311.5147153622,23103.9840583243,4711.9459115343,
PB,2508000,Juru,26806.0615131263,2012.1879972508,20378.5408663255,4059.3484257169,
PB,2508109,Lagoa,14476.2026548225,945.7252434255,11434.3144936211,1962.0703271367,
PB,2508208,Lagoa de Dentro,24723.280765002,1604.0002185603,17922.8879032811,4679.7524025257,
PB,2508307,Lagoa Seca,81059.501542445,6366.3911306068,50165.1375368082,22682.3825056678,
PB,2508406,Lastro,9647.9957582627,624.7360253179,7455.4125924837,1505.6001860119,
PB,2508505,Livramento,22320.6711285949,1512.5441053521,16284.1658305689,4252.1550599578,
PB,2508554,Logradouro,13049.1798239448,2536.4155307668,8117.1550123866,1955.5350064313,
PB,2508604,Lucena,50057.2246056579,3820.1105388788,29337.3436002717,15261.0777406584,
PB,2508703,Mãe d'Água,10899.4972573662,753.3588121336,8331.1613691644,1634.2320026317,
PB,2508802,Malta,17228.9587467228,1506.911765055,13961.9982038392,1339.0544794967,
PB,2508901,Mamanguape,185265.345954169,20331.5136466589,118184.344582526,38304.176087499,
PB,2509008,Manaíra,29163.7817359836,1873.7385261413,19975.8228914586,7022.1129286371,
PB,2509057,Marcação,26426.1641106292,1045.9944454192,12819.2561800188,12358.1605217524,
PB,2509107,Mari,63574.1505385767,4652.949686555,47497.8372533028,10109.9244159559,
PB,2509156,Marizópolis,16752.8532966185,1192.1914884324,14091.4043261592,1179.2946707502,
PB,2509206,Massaranduba,50648.4803748853,8605.1391697626,26648.5885022639,13749.364377282,
PB,2509305,Mataraca,28740.5570760431,5310.6625563857,15548.5438111062,5884.4321100055,
PB,2509339,Matinhas,15471.2283710926,737.5453677325,8908.9514430524,5733.2325555301,
PB,2509370,Mato Grosso,7319.1302743541,485.8102320429,5886.9265933836,886.482956285,
PB,2509396,Maturéia,13582.5884107626,973.049430582,10507.8769117178,1883.6397063188,
PB,2509404,Mogeiro,39588.3722497377,2810.0840605751,28357.0996732861,7916.5308252604,
PB,2509503,Montadas,19529.7167079706,894.5962352539,11318.3718091895,7046.9810090829,
PB,2509602,Monte Horebe,13098.1936005098,906.1114929114,9732.3183262451,2281.4815869807,
PB,2509701,Monteiro,90529.4092471229,7130.8340272529,69288.26248396,9615.3033525786,
PB,2509800,Mulungu,30673.7230003086,2252.7622950933,20664.995598716,7283.3722501837,
PB,2509909,Natuba,46462.1999931673,4247.6153259549,23145.5933955409,18350.5755438899,
PB,2510006,Nazarezinho,21467.4923472207,1457.5977475043,15873.1968722207,3782.0205678038,
PB,2510105,Nova Floresta,33162.596612576,2093.0024863467,23147.5302885168,6831.6540434578,
PB,2510204,Nova Olinda,19200.0814524531,1334.0474531324,14467.1931677982,3134.6174767854,
PB,2510303,Nova Palmeira,11807.8571714944,807.7340348732,8733.9290079538,1999.4469436891,
PB,2510402,Olho d'Água,22077.1824614845,1875.9621153968,15738.0545668567,4137.5533014327,
PB,2510501,Olivedos,11505.4716072497,801.4944402515,8518.0309072205,2052.9011264121,
PB,2510600,Ouro Velho,10381.2316519964,706.2458093282,7811.0469114085,1726.6114133075,
PB,2510659,Parari,7822.5125051434,336.8568413333,4609.3041285176,2791.7851626,
PB,2510709,Passagem,9359.780214076,538.3546620045,7776.4447021607,965.586297507,
PB,2510808,Patos,573065.251475836,88834.4540694809,367653.541235385,9756.7529760949,
PB,2510907,Paulista,42064.3196974596,4676.3301067781,24548.4547281423,11569.9444084056,
PB,2511004,Pedra Branca,12738.7825660271,770.1587626309,8805.4427988438,2993.9150695571,
PB,2511103,Pedra Lavrada,18918.6856678004,1605.25987623,14628.9440483452,2118.2836803294,
PB,2511202,Pedras de Fogo,250681.92868813,33301.7549233061,76761.0303598921,130391.797674126,
PB,2511301,Piancó,56525.5486796608,3939.4010231743,42128.4583958644,8125.2750637086,
PB,2511400,Picuí,66648.5234199683,4361.7565644718,48070.2703959182,11078.759185482,
PB,2511509,Pilar,37229.4781523496,2740.2091791263,24526.1985185276,9321.4238637805,
PB,2511608,Pilões,43584.0289523519,1544.5908800443,18898.1767252758,22787.6180999074,
PB,2511707,Pilõezinhos,18398.0068472892,1120.9079575465,12610.3629498032,4524.076322676,
PB,2511806,Pirpirituba,31567.4094828012,2395.7943917752,23855.3563135596,4850.7159406888,
PB,2511905,Pitimbu,76740.9706501207,3402.0486694231,37297.7389563184,35033.4614035678,
PB,2512002,Pocinhos,53533.2725195449,8202.3060648935,37808.8665015603,5428.5624508523,
PB,2512036,Poço Dantas,8888.6501860218,643.6647521278,7505.3970729876,672.6887999031,
PB,2512077,Poço de José de Moura,9787.8290468481,663.0404542399,7335.4967942554,1604.9957544605,
PB,2512101,Pombal,122354.515793759,12132.8104735946,90498.8117559861,12447.8400210072,
PB,2512200,Prata,12744.6316216222,891.6999255942,9444.1411587257,2103.5899316346,
PB,2512309,Princesa Isabel,63214.534076051,4034.2862044833,45018.8941680761,12262.2482002289,
PB,2512408,Puxinanã,42777.3401173015,3716.1820087803,28636.4140880976,9046.5679147353,
PB,2512507,Queimadas,120518.761138495,14938.3164234994,81156.3461912401,19273.6856429883,
PB,2512606,Quixabá,5564.4722895634,327.6103219518,4191.0255437639,1001.8635354123,
PB,2512705,Remígio,58244.5208787137,4030.3717844131,43061.8918184813,9104.5866634225,
PB,2512721,Pedro Régis,15034.8653462107,878.26809202,10404.1628394663,3676.3018790457,
PB,2512747,Riachão,9386.0885482732,616.855263804,7519.0275622516,1176.0710306924,
PB,2512754,Riachão do Bacamarte,15016.7470443173,953.9039884741,10968.3788603659,2467.6400279652,
PB,2512762,Riachão do Poço,16180.1537747826,757.6366818182,9275.7736892366,6040.8554061432,
PB,2512788,Riacho de Santo Antônio,7381.8174317525,379.8048470052,5147.5617201283,1702.3009232638,
PB,2512804,Riacho dos Cavalos,22170.074313542,1499.6879217883,16232.2625166972,4062.5607785196,
PB,2512903,Rio Tinto,101892.307020247,14492.7655729626,58074.6409170406,25405.37862076,
PB,2513000,Salgadinho,10083.1600766526,703.952239091,8221.7449756342,1082.5606370551,
PB,2513109,Salgado de São Félix,37610.5403995734,2659.2976196365,28213.5235309082,5895.3220537302,
PB,2513158,Santa Cecília,21230.8324694485,1148.6384858868,13390.461269279,6576.3724522145,
PB,2513208,Santa Cruz,18924.0967778974,1540.4213680087,14335.3377111206,2578.6750138774,
PB,2513307,Santa Helena,19704.5878938508,1322.0649031137,14337.0917505638,3836.4567417209,
PB,2513356,Santa Inês,11065.5124628916,642.2177260234,8046.3997250396,2266.153494549,
PB,2513406,Santa Luzia,44754.7588539289,5190.1711081471,35744.6961796521,1614.9127367952,
PB,2513505,Santana de Mangueira,17052.8121010158,1593.3269901337,11495.4914162865,3810.0874563462,
PB,2513604,Santana dos Garrotes,23119.8065325296,1587.4576174794,16075.347096237,5141.4417704107,
PB,2513653,Santarém,8586.2939686404,552.6465844176,6914.3941382745,1058.2682066196,
PB,2513703,Santa Rita,886648.671249503,309253.468436628,400518.40263282,87685.6756216308,
PB,2513802,Santa Teresinha,17372.7177426334,1949.0786965116,11033.8268803627,3850.3784421666,
PB,2513851,Santo André,9191.6926685135,717.37278541,6596.7256306186,1720.2250843695,
PB,2513901,São Bento,110391.653005368,18815.1747661407,77113.1565999305,4692.4573368712,
PB,2513927,São Bentinho,12405.8446596661,765.1562511687,9571.4794559106,1673.857040401,
PB,2513943,São Domingos do Cariri,8384.2633895282,512.1298534952,6092.3568937332,1634.9182677421,
PB,2513968,São Domingos de Pombal,10143.1044310606,505.8067331857,6451.4315680138,3079.8675171764,
PB,2513984,São Francisco,10052.6754580668,688.7212170532,8033.0875363696,1175.377993229,
PB,2514008,São João do Cariri,18543.6959638227,1133.6806154226,12510.0531136912,4470.1232432773,
PB,2514107,São João do Tigre,12349.5912376772,811.9509533801,9145.868670241,2289.2539908455,
PB,2514206,São José da Lagoa Tapada,19323.5595083923,1448.2880194942,14862.4412372372,2629.0139141916,
PB,2514305,São José de Caiana,15426.3525022489,1010.2161041895,10645.2834404558,3628.5838793667,
PB,2514404,São José de Espinharas,17799.1299234153,1032.5987310614,10795.376843931,5794.8293640854,
PB,2514453,São José dos Ramos,15531.0079315761,917.8818425342,10175.3453465406,4335.2382873297,
PB,2514503,São José de Piranhas,55035.4662119663,4037.9884241575,42290.491457789,6771.40041826,
PB,2514552,São José de Princesa,18099.5379605657,883.6521127048,10615.7063171804,6506.8835948903,
PB,2514602,São José do Bonfim,9377.1716167408,614.8799941608,7029.7431130876,1631.7059149394,
PB,2514651,São José do Brejo do Cruz,6569.5459203274,320.3052104483,4195.9693614996,2010.2194999606,
PB,2514701,São José do Sabugi,12037.4715446305,950.1701644856,9183.1865930669,1571.4748642517,
PB,2514800,São José dos Cordeiros,15046.3219101416,927.932014479,11574.7414918249,2418.5269235553,
PB,2514909,São Mamede,25926.7121020673,2892.5758357795,19771.8621917235,2533.7449662091,
PB,2515005,São Miguel de Taipu,24370.4772896574,1333.6298246935,14063.0575136902,8641.2290392331,
PB,2515104,São Sebastião de Lagoa de Roça,33910.3795206881,2211.8234208299,23787.9736580378,7508.4468893168,
PB,2515203,São Sebastião do Umbuzeiro,11830.7138630806,720.3593931106,7816.945630926,3082.3439409463,
PB,2515302,Sapé,203140.854475425,37517.4927833954,128432.4046839,27204.528707721,
PB,2515401,Seridó,27560.077243507,1685.3090894298,21980.7983326977,2643.0349424822,
PB,2515500,Serra Branca,48348.7766432642,3079.3392736376,34591.3599381908,9175.5812405776,
PB,2515609,Serra da Raiz,12671.3344444257,766.598762371,9739.6437548078,1748.4861136997,
PB,2515708,Serra Grande,8738.809617061,575.5281079651,6591.253569344,1482.4387385378,
PB,2515807,Serra Redonda,29073.2173159286,5474.734096582,18106.1206877426,4560.6221972527,
PB,2515906,Serraria,25797.9019468168,1414.0447449587,16321.1767400559,7726.7288583282,
PB,2515930,Sertãozinho,13944.1869152846,845.7337079074,9160.1967118705,3718.0421484215,
PB,2515971,Sobrado,32819.8884581967,1294.291483204,15496.5027927222,15822.0272299308,
PB,2516003,Solânea,92351.8675158742,7984.0353831373,73305.5071906868,7110.4311849263,
PB,2516102,Soledade,48897.7977613423,6748.466973339,34289.6719263116,5169.5741250327,
PB,2516151,Sossêgo,12907.4705935611,570.1576319865,7804.4732140357,4166.2409890058,
PB,2516201,Sousa,326729.466820917,47827.6711645101,216605.971907415,32635.6443356779,
PB,2516300,Sumé,67313.8326124842,4023.5633121342,53788.7414792229,5430.1020324485,
PB,2516409,Campo de Santana,24133.8264416892,2082.1757512507,19254.7682034335,2371.6644978132,
PB,2516508,Taperoá,43366.9321451265,3572.1724358064,32724.8746021796,5645.0045972817,
PB,2516607,Tavares,40777.2452851694,2652.0263698983,29823.7588291882,7535.3128139161,
PB,2516706,Teixeira,36964.9590715289,2760.1785908568,29862.0339112469,3071.377243887,
PB,2516755,Tenório,8407.2013493512,550.8406236009,6652.3650259298,833.4802637661,
PB,2516805,Triunfo,24575.695389611,1867.0677583746,18740.6472781379,3648.8580469851,
PB,2516904,Uiraúna,48330.570300781,3465.1873170256,38519.2660207669,4089.8443315578,
PB,2517001,Umbuzeiro,35072.2308674001,2072.6312483345,25447.4845972012,6761.4089400416,
PB,2517100,Várzea,9170.2988051888,586.5873605163,7424.611930755,837.6113991343,
PB,2517209,Vieirópolis,14924.1938099129,939.5398276283,12106.6985376363,1765.9655569542,
PB,2517407,Zabelê,7760.0488353961,423.1298469976,5029.5624978167,2203.4640796996,
PE,2600054,Abreu e Lima,596929.992013289,228626.638986646,294294.602436486,8553.1545876541,
PE,2600104,Afogados da Ingazeira,136971.57436248,22777.1638442298,98564.3636954867,8680.5741530757,
PE,2600203,Afrânio,46574.2485745879,3302.5041092071,34145.0280096008,8036.5752981968,
PE,2600302,Agrestina,77434.3557609831,6995.6398005154,53028.5583926532,15288.6999113497,
PE,2600401,Água Preta,108367.211563976,6267.5350929522,71654.3488203007,29163.7772210815,
PE,2600500,Águas Belas,115260.746854818,8469.931398319,92204.9638906915,11138.701282439,
PE,2600609,Alagoinha,36038.5959855093,2843.1421733246,29770.6094023529,2842.9186856735,
PE,2600708,Aliança,126424.824144182,10948.0843756883,94383.203212684,18368.1543149893,
PE,2600807,Altinho,68038.4676178283,5817.3000315471,54840.5556333739,6394.6679620942,
PE,2600906,Amaraji,90254.1740463061,15237.8056780843,57248.0865130065,15405.4936548161,
PE,2601003,Angelim,28826.2115401277,2766.7364860725,21627.1663728284,3791.6463389568,
PE,2601052,Araçoiaba,40192.4796876269,3332.354384056,34045.727254095,2126.3247208657,
PE,2601102,Araripina,299222.563836206,66665.693592433,196356.647537523,16252.1980666624,
PE,2601201,Arcoverde,292308.968835593,25848.9135675352,233275.800670388,7498.4441238434,
PE,2601300,Barra de Guabiraba,35692.323315968,3506.5144728646,25219.3985184062,6460.2356269951,
PE,2601409,Barreiros,143762.352740303,11710.0779379767,115502.73657445,7662.0190248151,
PE,2601508,Belém de Maria,35336.7680078289,3366.654094867,27625.4417378161,3756.07342577,
PE,2601607,Belém de São Francisco,80298.4493372323,6243.3735946759,56664.178746852,15025.7813633028,
PE,2601706,Belo Jardim,429416.403372862,128108.422085738,241515.600739287,22534.7768132177,
PE,2601805,Betânia,33729.9888670619,2449.9303247065,25439.1952370526,5486.2358095333,
PE,2601904,Bezerros,244158.326410979,34627.5085013879,185448.167882545,15878.8969360484,
PE,2602001,Bodocó,90601.3971027272,6974.3452650356,70303.7497362833,11645.295866031,
PE,2602100,Bom Conselho,142928.723484769,10836.279598978,105686.463644739,22457.8744867409,
PE,2602209,Bom Jardim,117086.406189117,11241.9819240945,89988.9935323363,12793.3970785749,
PE,2602308,Bonito,150397.595000239,16183.1900464057,96876.6278462095,33221.6605610859,
PE,2602407,Brejão,31155.7452295385,2156.759675529,21234.0019306818,7364.5975953653,
PE,2602506,Brejinho,20208.9250264219,1491.6107620356,16295.8932886223,2039.9230404932,
PE,2602605,Brejo da Madre de Deus,119132.331791874,10993.4094772852,94371.9949683654,11046.0554925427,
PE,2602704,Buenos Aires,44722.8813880633,3022.2099606526,30127.9548691516,11001.8749186134,
PE,2602803,Buíque,124575.423197497,9272.5568215319,91500.9529578739,22188.0571683742,
PE,2602902,Cabo de Santo Agostinho,2794000.23675025,1368865.55596602,895580.314590218,41699.9513005351,
PE,2603009,Cabrobó,114327.600128481,10475.9836436951,77329.8425510701,19889.2406150043,
PE,2603108,Cachoeirinha,56747.2687465769,4525.0425117129,43848.0829982624,6851.1674500822,
PE,2603207,Caetés,58849.9895595685,4637.3552149029,45527.8139262196,8059.6803093954,
PE,2603306,Calçado,39673.3111018487,2509.2606524368,28328.734801209,8274.7883022714,
PE,2603405,Calumbi,23764.0424197657,1812.3674626881,20406.3300883923,1249.6977957378,
PE,2603454,Camaragibe,544558.532463789,87838.3064000534,413142.806927973,8131.0225340077,
PE,2603504,Camocim de São Félix,60992.4324807232,4018.4727600821,44241.0194378559,10217.8757237736,
PE,2603603,Camutanga,84929.0073671114,39866.8040012,33947.0811593853,4593.1836707777,
PE,2603702,Canhotinho,80821.1169720928,7192.7197895388,63669.7061828388,8561.5297309415,
PE,2603801,Capoeiras,56988.0936214827,4154.030436434,40850.4273323637,10940.9056814419,
PE,2603900,Carnaíba,52120.3497277435,4172.4376920581,41590.1217934681,5559.0273177011,
PE,2603926,Carnaubeira da Penha,27414.0382220653,1916.1470010192,20200.9833137305,5066.8059247589,
PE,2604007,Carpina,441753.068445994,110649.420050186,269748.752806822,11042.2042811012,
PE,2604106,Caruaru,1768729.9840679,236727.831562864,1296526.7525111,19966.8066320812,
PE,2604155,Casinhas,36794.9639798537,2627.1989235708,29809.6317006996,4042.4875240421,
PE,2604205,Catende,158789.653368142,44321.3982389048,96959.9277888793,6186.8312189563,
PE,2604304,Cedro,28154.5160186739,2188.2308002108,21582.3740296725,3931.2696845972,
PE,2604403,Chã de Alegria,61067.1902287301,17340.6732253922,30316.7974193999,10022.5836359587,
PE,2604502,Chã Grande,66274.6940458153,5139.6222648879,47047.96112661,11867.6028702126,
PE,2604601,Condado,71342.2336421561,5355.4684442478,54605.8958572062,10262.6974137929,
PE,2604700,Correntes,56515.6926485037,4211.1574919679,39593.9458963082,11286.2324790055,
PE,2604809,Cortês,66894.4614214363,17740.12015373,36837.1828288459,9136.3354545799,
PE,2604908,Cumaru,69326.4879020963,5153.1105347376,54853.6465918439,8523.5729494767,
PE,2605004,Cupira,77755.6723094887,6964.9339517296,66152.9384250051,2818.5743338645,
PE,2605103,Custódia,105155.657898949,15930.4368003057,76722.7552778334,7411.2703952217,
PE,2605152,Dormentes,43376.6301547121,2736.9178155379,30349.2279607656,9344.3956853688,
PE,2605202,Escada,318732.949991085,83724.0928847254,183459.25646277,21696.9870754527,
PE,2605301,Exu,98700.0477890957,7273.4688125551,76755.0323125297,13162.4700034269,
PE,2605400,Feira Nova,53593.3658657202,5157.7518540365,43495.098926836,3747.845016799,
