Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (2010),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (2010),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (2010),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (2010),
PB,2512101,Pombal,183902.829,14514.817,75516.57,12851.024,
PB,2512200,Prata,19344.245,1126.372,3981.701,6663.058,
PB,2512309,Princesa Isabel,93468.385,4747.525,26787.729,4927.663,
PB,2512408,Puxinanã,61013.834,1960.743,9041.413,12389.845,
PB,2512507,Queimadas,223018.037,35640.872,51653.236,11700.057,
PB,2512606,Quixabá,9167.641,789.139,1299.246,748.156,
PB,2512705,Remígio,79352.277,4521.76,23855.009,7607.265,
PB,2512721,Pedro Régis,26427.477,970.427,4148.138,5037.193,
PB,2512747,Riachão,15367.966,582.577,2785.733,1442.079,
PB,2512754,Riachão do Bacamarte,20663.311,1164.4,4506.387,1273.579,
PB,2512762,Riachão do Poço,20828.794,637.8,3968.109,2211.783,
PB,2512788,Riacho de Santo Antônio,10803.453,438.716,1705.028,1189.469,
PB,2512804,Riacho dos Cavalos,34143.668,1535.479,7610.354,3903.178,
PB,2512903,Rio Tinto,149386.695,21327.91,34999.583,16200.277,
PB,2513000,Salgadinho,14477.916,401.51,2160.126,859.964,
PB,2513109,Salgado de São Félix,46912.512,2253.05,8601.21,4841.676,
PB,2513158,Santa Cecília,29759.669,1257.403,3738.134,3703.491,
PB,2513208,Santa Cruz,29599.664,5384.425,6859.802,2196.421,
PB,2513307,Santa Helena,24825.698,1035.961,4937.747,3268.904,
PB,2513356,Santa Inês,14286.027,383.598,1773.442,1840.281,
PB,2513406,Santa Luzia,77079.195,11690.885,32089.734,4322.874,
PB,2513505,Santana de Mangueira,23204.216,783.793,3827.123,2452.987,
PB,2513604,Santana dos Garrotes,31400.856,4201.688,6396.438,3503.935,
PB,2513653,Santarém,12436.771,408.457,1947.995,528.949,
PB,2513703,Santa Rita,1246777.191,432682.046,296635.043,38170.397,
PB,2513802,Santa Teresinha,23823.635,2220.782,4374.083,3852.818,
PB,2513851,Santo André,13539.965,432.729,2183.996,2281.694,
PB,2513901,São Bento,192795.7,28301.821,69882.803,4209.235,
PB,2513927,São Bentinho,20543.193,1459.111,3926.242,2152.188,
PB,2513943,São Domingos do Cariri,12310.553,487.133,1986.111,1455.918,
PB,2513968,São Domingos de Pombal,14641.496,503.342,2024.105,2182.089,
PB,2513984,São Francisco,16246.133,594.349,3457.88,1682.719,
PB,2514008,São João do Cariri,22834.053,1172.826,5344.503,5119.05,
PB,2514107,São João do Tigre,18885.413,474.474,2687.173,2400.058,
PB,2514206,São José da Lagoa Tapada,33039.34,2150.984,7272.008,3315.719,
PB,2514305,São José de Caiana,23947.229,708.389,3487.278,2645.633,
PB,2514404,São José de Espinharas,26110.355,1803.598,3311.703,6225.579,
PB,2514453,São José dos Ramos,23918.681,803.871,2900.673,1599.103,
PB,2514503,São José de Piranhas,94357.223,15232.323,28378.924,7994.933,
PB,2514552,São José de Princesa,18101.48,405.193,1909.455,2461.204,
PB,2514602,São José do Bonfim,14161.303,548.442,2037.787,891.693,
PB,2514651,São José do Brejo do Cruz,9936.269,332.847,1340.257,1667.256,
PB,2514701,São José do Sabugi,20529.847,1036.618,3511.245,3095.266,
PB,2514800,São José dos Cordeiros,16957.706,607.894,2380.669,1751.368,
PB,2514909,São Mamede,38551.776,1853.054,9731.113,5638.028,
PB,2515005,São Miguel de Taipu,27746.045,1363.161,4195.858,6528.968,
PB,2515104,São Sebastião de Lagoa de Roça,46854.039,1695.589,8568.638,3843.715,
PB,2515203,São Sebastião do Umbuzeiro,15781.993,519.598,2861.895,2108.353,
PB,2515302,Sapé,262172.834,28822.54,85478.038,17455.275,
PB,2515401,Seridó,38300.795,3413.535,5452.742,2254.959,
PB,2515500,Serra Branca,67052.879,3022.775,23412.3,3664.258,
PB,2515609,Serra da Raiz,15416.623,606.286,2473.486,2071.999,
PB,2515708,Serra Grande,13322.992,498.573,3019.066,10190.816,
PB,2515807,Serra Redonda,36474.462,5245.801,6156.414,3995.539,
PB,2515906,Serraria,34480.691,1764.482,5519.578,15889.457,
PB,2515930,Sertãozinho,25476.543,988.168,3926.035,4675.545,
PB,2515971,Sobrado,34320.267,4312.285,7109.74,6004.783,
PB,2516003,Solânea,119041.792,5598.458,38419.784,7801.99,
PB,2516102,Soledade,75342.787,10790.905,26281.513,7736.073,
PB,2516151,Sossêgo,15177.776,504.542,3191.355,1137.417,
PB,2516201,Sousa,586365.42,45849.453,231613.847,39720.104,
PB,2516300,Sumé,78868.929,5007.555,25303.986,5815.02,
PB,2516409,Campo de Santana,41182.989,1384.233,8085.093,3634.712,
PB,2516508,Taperoá,65409.993,2942.551,14981.121,8222.891,
PB,2516607,Tavares,60438.421,2317.495,12762.78,5247.155,
PB,2516706,Teixeira,65193.418,3748.375,18285.535,7160.397,
PB,2516755,Tenório,13907.486,1530.151,2804.654,1163.648,
PB,2516805,Triunfo,38458.568,1426.511,9231.048,5429.78,
PB,2516904,Uiraúna,74993.38,3612.707,29182.615,5435.46,
PB,2517001,Umbuzeiro,42430.303,1043.462,7725.716,5176.625,
PB,2517100,Várzea,14940.385,1369.228,3408.613,2117.303,
PB,2517209,Vieirópolis,19721.659,513.759,2778.422,2418.098,
PB,2517407,Zabelê,10368.775,289.798,1626.5,1478.56,
PE,2600054,Abreu e Lima,847757.208,217062.117,310981.939,8224.906,
PE,2600104,Afogados da Ingazeira,197718.437,20118.792,71311.223,4168,
PE,2600203,Afrânio,80530.294,2815.017,26078.203,5667.003,
PE,2600302,Agrestina,125572.207,6675.529,32264.584,15868.661,
PE,2600401,Água Preta,143880.261,4846.902,25692.038,30874.642,
PE,2600500,Águas Belas,178223.842,5008.268,48521.225,13544.782,
PE,2600609,Alagoinha,63412.715,1955.989,16801.538,19631.284,
PE,2600708,Aliança,187555.292,10478.979,47320.318,44902.462,
PE,2600807,Altinho,93535.103,2766.561,22907.418,7943.315,
PE,2600906,Amaraji,112976.09,5018.094,26643.646,35194.987,
PE,2601003,Angelim,42085.047,1953.922,8711.437,10088.399,
PE,2601052,Araçoiaba,64420.601,5667.974,14294.734,3331.9,
PE,2601102,Araripina,413682.269,88985.095,149971.867,25883.304,
PE,2601201,Arcoverde,415858.39,24482.426,217943.684,9303.393,
PE,2601300,Barra de Guabiraba,51450.754,2950.243,11327.863,7816.829,
PE,2601409,Barreiros,201230.67,12004.639,73039.477,15256.324,
PE,2601508,Belém de Maria,46140.909,1541.241,11802.801,5832.211,
PE,2601607,Belém de São Francisco,104620.593,4000.073,27911.635,13032.849,
PE,2601706,Belo Jardim,784639.472,240208.385,234870.772,43977.065,
PE,2601805,Betânia,48656.103,1288.123,8715.415,5608.74,
PE,2601904,Bezerros,337154.124,58596.164,127558.55,15491.43,
PE,2602001,Bodocó,167560.671,5808.074,29864.722,26236.386,
PE,2602100,Bom Conselho,310635.842,38968.751,68748.555,24481.577,
PE,2602209,Bom Jardim,187373.427,22829.993,47624.516,14997.234,
PE,2602308,Bonito,203313.91,15680.791,70759.855,34907.96,
PE,2602407,Brejão,55379.978,1797.895,8474.907,16380.963,
PE,2602506,Brejinho,30282.904,850.211,6555.124,2210.083,
PE,2602605,Brejo da Madre de Deus,193453.509,8057.536,50690.421,5495.252,
PE,2602704,Buenos Aires,60191.166,2454.315,11629.814,17223.624,
PE,2602803,Buíque,272623.655,5371.25,44186.634,50810.11,
PE,2602902,Cabo de Santo Agostinho,4476232.564,1659322.154,1260862.485,14112.741,
PE,2603009,Cabrobó,186883.807,24300.702,73331.866,18911.185,
PE,2603108,Cachoeirinha,103416.734,4118.857,41910.59,19308.635,
PE,2603207,Caetés,105518,2691.865,14782.613,14070.817,
PE,2603306,Calçado,55975.606,1904.143,11262.917,9527.743,
PE,2603405,Calumbi,24666.505,795.042,5528.692,1949.981,
PE,2603454,Camaragibe,756791.989,77956.882,334014.141,18477.857,
PE,2603504,Camocim de São Félix,91816.857,3159.968,22171.578,17909.264,
PE,2603603,Camutanga,148957.27,56716.967,33102.15,12862.761,
PE,2603702,Canhotinho,106260.419,4736.55,22078.267,12587.702,
PE,2603801,Capoeiras,92597.187,2683.6,23511.896,19678.165,
PE,2603900,Carnaíba,73443.645,9006.091,16228.166,4921.514,
PE,2603926,Carnaubeira da Penha,48220.638,1024.762,7199.542,9157.643,
PE,2604007,Carpina,578261.437,145366.312,301315.218,20523.242,
PE,2604106,Caruaru,3003634.436,413528.583,1745610.099,42542.224,
PE,2604155,Casinhas,67503.949,1552.126,11001.934,13475.743,
PE,2604205,Catende,193162.639,11571.741,58295.767,44136.541,
PE,2604304,Cedro,46144.053,1372.661,9376.178,4115.349,
PE,2604403,Chã de Alegria,57068.107,1752.203,10880.816,13574.9,
PE,2604502,Chã Grande,109471.942,9176.59,40197.564,13624.08,
PE,2604601,Condado,118233.048,6086.2,28631.312,21521.546,
PE,2604700,Correntes,80334.383,2628.254,13772.944,15910.464,
PE,2604809,Cortês,110740.168,30604.162,24918.028,13079.208,
PE,2604908,Cumaru,94205.244,6053.265,17741.168,18312.266,
PE,2605004,Cupira,114991.923,14464.193,40650.507,6799.72,
PE,2605103,Custódia,207615.677,43575.308,60986.274,16109.523,
PE,2605152,Dormentes,95197.981,2940.507,35563.075,5926.337,
PE,2605202,Escada,473509.514,112151.382,160175.01,26987.265,
PE,2605301,Exu,155144.23,5890.119,33698.281,21434.713,
PE,2605400,Feira Nova,86262.505,4051.36,22046.287,3669.7,
PE,2605459,Fernando de Noronha,33631.843,3101.276,44001.078,303.801,
PE,2605509,Ferreiros,66689.23,10121.75,16225.607,20368.22,
PE,2605608,Flores,89067.743,2941.078,17058.168,8653.649,
PE,2605707,Floresta,286208.758,12419.336,104200.815,15029.475,
PE,2605806,Frei Miguelinho,60199.864,2193.133,14062.245,3276.029,
PE,2605905,Gameleira,115796.8,2932.182,21513.58,26533.935,
PE,2606002,Garanhuns,1140082.291,146856.319,580424.974,23991.16,
PE,2606101,Glória do Goitá,119026.403,5713.684,24445.03,23628.683,
PE,2606200,Goiana,734262.089,270395.778,254476.789,97318.776,
PE,2606309,Granito,39731.433,1200.55,6008.657,8564.012,
PE,2606408,Gravatá,473160.775,64594.186,234302.638,24244.931,
PE,2606507,Iati,76645.65,1760.317,13633.95,7332.2,
PE,2606606,Ibimirim,138622.089,5255.323,31783.429,52198.483,
PE,2606705,Ibirajuba,40656.293,900.653,6087.94,8471.11,
PE,2606804,Igarassu,1146753.481,481004.325,343952.329,32532.54,
PE,2606903,Iguaraci,48643.673,1539.533,9349.268,4289.519,
PE,2607000,Inajá,90697.678,2194.85,18200.294,14783.724,
PE,2607109,Ingazeira,21807.934,600.163,4087.592,2336.214,
PE,2607208,Ipojuca,9095144.696,2483235.068,1345118.673,18102.046,
PE,2607307,Ipubi,139206.172,25760.262,31056.305,7208.936,
PE,2607406,Itacuruba,27616.743,1057.533,7734.95,2537.458,
PE,2607505,Itaíba,171266.532,3774.513,25789.531,40513.391,
PE,2607604,Itamaracá,121621.199,9349.797,40162.026,3181.613,
PE,2607653,Itambé,201576.498,12914.265,59635.788,47116.132,
PE,2607703,Itapetim,59350.225,2829.049,13311.487,4512.261,
PE,2607752,Itapissuma,479402.321,192007.389,112879.772,10646.334,
PE,2607802,Itaquitinga,94530.874,46241.7,21371.362,25245.199,
PE,2607901,Jaboatão dos Guararapes,8359552.124,1442873.985,3294347.08,26075.767,
PE,2607950,Jaqueira,53395.824,2189.192,10377.123,12715.893,
PE,2608008,Jataúba,72428.212,1842.553,17943.891,5363.324,
PE,2608057,Jatobá,63705.339,2668.332,17996.602,4159.342,
PE,2608107,João Alfredo,138728.445,6443.04,36023.551,7896.222,
PE,2608206,Joaquim Nabuco,106010.417,35007.636,21593.915,12319.861,
PE,2608255,Jucati,51840.128,1294.084,8430.47,11429.703,
PE,2608305,Jupi,72203.68,1884.827,15170.173,11239.778,
PE,2608404,Jurema,64303.974,2514.21,12844.367,10921.68,
PE,2608453,Lagoa do Carro,71056.438,2216.543,15337.196,23954.911,
PE,2608503,Lagoa do Itaenga,222658.625,68214.957,45305.605,19954.082,
PE,2608602,Lagoa do Ouro,54491.292,1541.6,9368.146,6327.243,
PE,2608701,Lagoa dos Gatos,65618.444,2374.044,13871.858,5452.974,
PE,2608750,Lagoa Grande,251730.217,7338.22,32587.445,80359.175,
PE,2608800,Lajedo,194519.268,8183.816,70002.418,16515.656,
PE,2608909,Limoeiro,324665.809,24513.603,158639.593,18668.808,
PE,2609006,Macaparana,118798.925,4626.842,37017.349,22564.776,
PE,2609105,Machados,67865.073,2438.547,16308.531,29309.904,
PE,2609154,Manari,68948.608,1389.245,10074.408,12718.693,
PE,2609204,Maraial,91595.664,13546.992,16038.466,17335.653,
PE,2609303,Mirandiba,63996.88,2413.675,21941.5,5278.995,
PE,2609402,Moreno,303743.324,60138.102,85152.46,43595.191,
PE,2609501,Nazaré da Mata,232383.03,44567.43,72170.266,26157.664,
PE,2609600,Olinda,3108009.75,612861.965,1627087.637,1898.381,
PE,2609709,Orobó,102259.063,3199.616,25814.63,37365.008,
PE,2609808,Orocó,117507.767,5602.189,18796.722,50033.754,
PE,2609907,Ouricuri,308963.313,31634.996,97112.165,17346.081,
PE,2610004,Palmares,467167.848,22954.329,231263.352,22859.586,
PE,2610103,Palmeirina,41443.825,1049.632,7276.701,5646.527,
PE,2610202,Panelas,105294.771,3431.588,25496.885,7875.265,
PE,2610301,Paranatama,51518.234,1417.33,9768.166,7486.506,
PE,2610400,Parnamirim,103500.522,3822.106,30736.471,11149.6,
PE,2610509,Passira,128226.442,3727.255,30426.296,19767.351,
PE,2610608,Paudalho,264666.209,23615.158,69276.899,86246.554,
PE,2610707,Paulista,2129675.177,474523.754,792535.316,5680.422,
PE,2610806,Pedra,136272.912,6263.735,20431.178,25722.804,
PE,2610905,Pesqueira,345821.625,26174.328,134789.438,22600.816,
PE,2611002,Petrolândia,705416.345,693263.769,98169.124,23303.102,
PE,2611101,Petrolina,3149159.943,626904.734,1298647.151,453199.684,
PE,2611200,Poção,49338.239,1532.691,13233.096,4105.667,
PE,2611309,Pombos,143298.175,9132.88,54402.456,23012.664,
PE,2611408,Primavera,69749.647,36555.517,25162.827,29401.907,
PE,2611507,Quipapá,130619.133,5329.999,27801.846,53447.578,
PE,2611533,Quixaba,28295.87,727.901,5371.475,1988.942,
PE,2611606,Recife,30032003.262,4917296.915,18671711.223,14238.059,
PE,2611705,Riacho das Almas,101072.856,7912.696,24889.842,10817.11,
PE,2611804,Ribeirão,255923.686,38309.474,75161.824,35695.621,
PE,2611903,Rio Formoso,183959.44,49092.479,48515.607,16617.447,
PE,2612000,Sairé,85263.135,3199.301,19214.848,38621.609,
PE,2612109,Salgadinho,53828.569,991.193,6611.583,7341.443,
PE,2612208,Salgueiro,445485.342,442765.742,232905.901,8900.195,
PE,2612307,Saloá,70466.444,1890.075,13595.915,9825.943,
PE,2612406,Sanharó,104564.222,5571.587,27043.944,15084.777,
PE,2612455,Santa Cruz,58310.929,1576.343,10416.788,6729.36,
PE,2612471,Santa Cruz da Baixa Verde,42117.189,1100.172,9510.005,2849.275,
PE,2612505,Santa Cruz do Capibaribe,579346.866,151327.769,298382.795,3089.98,
PE,2612554,Santa Filomena,53222.328,1233.813,10271.506,4150.691,
PE,2612604,Santa Maria da Boa Vista,274567.08,14803.77,48217.022,119788.561,
PE,2612703,Santa Maria do Cambucá,72692.067,1841.203,13231.243,7927.908,
PE,2612802,Santa Terezinha,42541.938,1224.666,7932.49,2106.085,
PE,2612901,São Benedito do Sul,52051.314,1139.689,8960.693,7623.11,
PE,2613008,São Bento do Una,285254.331,16454.954,62148.65,140430.259,
PE,2613107,São Caitano,158227.868,9065.609,57653.084,11042.262,
PE,2613206,São João,103705.945,2925.754,20501.403,19765.436,
PE,2613305,São Joaquim do Monte,113548.575,3759.905,24853.38,35175.011,
PE,2613404,São José da Coroa Grande,87344.96,3278.203,36034.478,6155.13,
PE,2613503,São José do Belmonte,141867.484,9790.608,36719.871,12767.677,
PE,2613602,São José do Egito,161819.808,6523.133,51063.602,20161.878,
PE,2613701,São Lourenço da Mata,522070.356,77032.659,191134.559,17874.905,
PE,2613800,São Vicente Ferrer,94851.72,3104.115,19541.263,31210.268,
PE,2613909,Serra Talhada,708567.169,86181.894,345577.539,25177.353,
PE,2614006,Serrita,78261.165,2206.529,15123.117,8660.718,
PE,2614105,Sertânia,198390.603,37066.57,56835.011,11981.141,
PE,2614204,Sirinhaém,319013.814,58523.983,91833.402,85596.519,
PE,2614303,Moreilândia,50679.786,1294.13,11414.214,4555.435,
PE,2614402,Solidão,25224.63,719.03,4911.163,1869.555,
PE,2614501,Surubim,357515.233,27357.021,182158.088,26058.381,
PE,2614600,Tabira,113182.941,12484.333,32152.731,3641.632,
PE,2614709,Tacaimbó,55787.9,4607.304,11186.151,6616.245,
PE,2614808,Tacaratu,87198.037,4637.489,17033.253,5954.812,
PE,2614857,Tamandaré,137848.51,30674.746,51789.482,12929.048,
PE,2615003,Taquaritinga do Norte,116455.893,20989.344,33741.314,3910.892,
PE,2615102,Terezinha,32115.134,1256.534,6900.34,3897.734,
PE,2615201,Terra Nova,44351.616,1243.772,9093.415,3313.841,
PE,2615300,Timbaúba,445699.449,60879.42,195922.371,44650.394,
PE,2615409,Toritama,222208.623,68758.315,104149.588,1254.841,
PE,2615508,Tracunhaém,71566.357,3045.691,14724.858,29535.239,
PE,2615607,Trindade,141058.104,31716.476,45125.105,2751.479,
PE,2615706,Triunfo,69199.593,2628.374,21119.277,5771.234,
PE,2615805,Tupanatinga,110142.437,2392.84,18195.192,17790.391,
PE,2615904,Tuparetama,39624.704,1685.123,11529.87,3037.691,
PE,2616001,Venturosa,90987.969,2972.091,22218.649,11254.47,
PE,2616100,Verdejante,40863.865,1328.52,7472.281,3064.422,
PE,2616183,Vertente do Lério,63382.826,13563.092,9400.736,7106.465,
PE,2616209,Vertentes,94956.453,3138.343,27764.78,4500.161,
PE,2616308,Vicência,183903.443,23334.064,44351.417,65316.851,
PE,2616407,Vitória de Santo Antão,1252573.893,303850.742,565683.683,64709.497,
PE,2616506,Xexéu,63824.491,1715.29,13877.683,8538.766,
PE,2699919,Muribeca,,,,,
PE,2699929,Nossa Senhora do Ó de Goyanna,,,,,
PE,2699939,Cimbres,,,,,
PI,2200053,Acauã,24456.624,759.592,4074.866,3602.362,
PI,2200103,Agricolândia,17179.806,625.491,3044.598,1038.192,
PI,2200202,Água Branca,74285.904,3638.359,34346.883,1215.822,
PI,2200251,Alagoinha do Piauí,26476.276,760.3,4812.274,3745.361,
PI,2200277,Alegrete do Piauí,20139.02,668.099,5008.288,1758.37,
PI,2200301,Alto Longá,48176.082,1470.137,9827.773,4699.546,
PI,2200400,Altos,150378.464,22779.397,47890.636,4497.694,
PI,2200459,Alvorada do Gurguéia,21424.021,763.02,4696.81,5354.285,
PI,2200509,Amarante,70416.728,2783.333,20163.935,5478.041,
PI,2200608,Angical do Piauí,25553.603,990.147,7628.599,2226.186,
PI,2200707,Anísio de Abreu,29495.081,1702.682,7739.533,1581.471,
PI,2200806,Antônio Almeida,41987.777,43856.427,13915.66,12595.093,
PI,2200905,Aroazes,24530.749,742.192,5344.408,3727.586,
PI,2200954,Aroeiras de Itaim,9251.07,327.792,1384.293,1533.718,
PI,2201002,Arraial,16939.004,581.343,3939.497,1216.055,
PI,2201051,Assunção do Piauí,23994.429,632.144,3224.729,2020.483,
PI,2201101,Avelino Lopes,36781.083,1189.935,7422.922,3939.394,
PI,2201150,Baixa Grande do Ribeiro,97966.607,6296.599,23743.783,81707.666,
PI,2201176,Barra D'Alcântara,15982.556,523.059,3199.119,1360.429,
PI,2201200,Barras,173061.959,6366.753,50548.556,12509.051,
PI,2201309,Barreiras do Piauí,10434.155,497.194,1473.261,1796.838,
PI,2201408,Barro Duro,27179.925,4171.45,8201.429,2270.237,
PI,2201507,Batalha,92281.534,3787.053,20318.856,6635.753,
PI,2201556,Bela Vista do Piauí,14378.359,414.337,2597.496,1990.778,
PI,2201572,Belém do Piauí,11132.646,324.343,1740.614,1009.041,
PI,2201606,Beneditinos,35094.009,1027.335,7018.595,2805.185,
PI,2201705,Bertolínia,33318.488,2579.974,6649.089,3202.25,
PI,2201739,Betânia do Piauí,21995.289,557.348,3655.523,3452.686,
PI,2201770,Boa Hora,22118.821,558.813,3294.872,1512.167,
PI,2201804,Bocaina,17820.223,649.463,3498.363,2843.721,
PI,2201903,Bom Jesus,188415.871,22010.754,83154.187,33096.385,
PI,2201919,Bom Princípio do Piauí,24267.241,584.246,2883.443,2498.241,
PI,2201929,Bonfim do Piauí,17499.827,514.209,3319.762,1560.193,
PI,2201945,Boqueirão do Piauí,20637.59,532.788,3749.123,1132.741,
PI,2201960,Brasileira,25487.404,829.825,4635.708,1696.199,
PI,2201988,Brejo do Piauí,15095.473,553.317,2860.497,1455.704,
PI,2202000,Buriti dos Lopes,90520.828,6920.093,21436.373,14881.933,
PI,2202026,Buriti dos Montes,27358.55,752.802,4061.704,3076.759,
PI,2202059,Cabeceiras do Piauí,34254.02,930.631,5840.66,2562.738,
PI,2202075,Cajazeiras do Piauí,11911.694,330.133,1821.91,1477.705,
PI,2202083,Cajueiro da Praia,27556.957,1923.413,4750.677,9178.926,
PI,2202091,Caldeirão Grande do Piauí,29049.087,626.168,2980.75,4349.902,
PI,2202109,Campinas do Piauí,22342.958,635.908,4127.297,2546.903,
PI,2202117,Campo Alegre do Fidalgo,15656.113,431.797,3078.522,890.128,
PI,2202133,Campo Grande do Piauí,21884.041,663.391,4755.292,2021.787,
PI,2202174,Campo Largo do Piauí,22173.348,558.198,3118.536,2258.913,
PI,2202208,Campo Maior,291942.568,22333.791,114770.493,13404.784,
PI,2202251,Canavieira,16350.854,509.333,2687.058,2255.816,
PI,2202307,Canto do Buriti,111216.893,4674.821,35385.405,11189.031,
PI,2202406,Capitão de Campos,35420.742,1108.62,8167.508,1682.236,
PI,2202455,Capitão Gervásio Oliveira,13239.958,547.984,2306.017,1163.567,
PI,2202505,Caracol,34189.215,1070.741,8421.092,2098.685,
PI,2202539,Caraúbas do Piauí,24398.833,572.922,3689.203,3162.705,
PI,2202554,Caridade do Piauí,16679.18,469.711,2479.848,1792.778,
PI,2202604,Castelo do Piauí,81181.971,9895.236,23587.751,6010.447,
PI,2202653,Caxingó,22754.247,784.51,4060.376,3406.327,
PI,2202703,Cocal,94471.177,3132.625,24150.265,5192.157,
PI,2202711,Cocal de Telha,17832.704,564.064,4103.303,1016.113,
PI,2202729,Cocal dos Alves,19403.76,626.459,3386.488,1225.032,
PI,2202737,Coivaras,14830.136,412.06,2371.771,1423.051,
PI,2202752,Colônia do Gurguéia,24186.442,1476.929,7955.99,1846.137,
PI,2202778,Colônia do Piauí,29766.979,813.198,5240.359,3868.571,
PI,2202802,Conceição do Canindé,16825.602,492.352,3402.469,1932.369,
PI,2202851,Coronel José Dias,15761.584,1918.634,2536.784,1739.345,
PI,2202901,Corrente,134300.644,24229.364,56122.497,16852.796,
PI,2203008,Cristalândia do Piauí,27582.623,763.703,4195.007,4971.067,
PI,2203107,Cristino Castro,41318.958,1399.847,13342.731,2295.854,
PI,2203206,Curimatá,44313.105,1421.476,12200.464,5557.504,
PI,2203230,Currais,23746.169,1386.215,4404.37,16445.138,
PI,2203255,Curralinhos,12543.237,396.984,1683.673,1094.853,
PI,2203271,Curral Novo do Piauí,15168.582,351.299,1669.873,1592.756,
PI,2203305,Demerval Lobão,42657.636,2595.44,9652.459,1300.168,
PI,2203354,Dirceu Arcoverde,22325.69,725.441,4158.313,2240.213,
PI,2203404,Dom Expedito Lopes,33471.519,1608.268,13744.676,1949.983,
PI,2203420,Domingos Mourão,15819.649,479.048,2439.459,1277.96,
PI,2203453,Dom Inocêncio,27597.402,618.81,3906.307,3561.463,
PI,2203503,Elesbão Veloso,60777.606,2418.445,19341.069,4408.776,
PI,2203602,Eliseu Martins,19895.115,848.498,6053.446,1931.223,
PI,2203701,Esperantina,158628.249,9283.503,55662.989,5326.245,
PI,2203750,Fartura do Piauí,15596.577,389.03,1917.95,1598.493,
PI,2203800,Flores do Piauí,17619.898,600.005,3391.158,2495.513,
PI,2203859,Floresta do Piauí,10176.328,287.544,1650.705,872.96,
PI,2203909,Floriano,542895.981,68128.655,284246.13,10879.974,
PI,2204006,Francinópolis,19213.453,696.19,4532.009,1162.305,
PI,2204105,Francisco Ayres,16854.203,570.879,2999.401,1940.233,
PI,2204154,Francisco Macedo,10804.437,350.456,1946.009,961.502,
PI,2204204,Francisco Santos,36940.105,1117.302,9514.27,3097.453,
PI,2204303,Fronteiras,193754.924,93341.147,34218.813,2770.971,
PI,2204352,Geminiano,25475.551,3456.936,4053.048,2351.209,
PI,2204402,Gilbués,60052.977,2759.502,17455.008,25213.909,
PI,2204501,Guadalupe,139966.322,135713.698,15647.989,17336.128,
PI,2204550,Guaribas,13883.388,538.137,2080.424,859.466,
PI,2204600,Hugo Napoleão,15853.782,553.622,2783.269,1543.207,
PI,2204659,Ilha Grande,40179.531,2260.616,6173.397,6071.696,
PI,2204709,Inhuma,56825.429,2108.012,13674.597,4122.493,
PI,2204808,Ipiranga do Piauí,35807.565,1434.659,9440.838,3236.103,
PI,2204907,Isaías Coelho,25716.851,769.604,4715.226,3205.867,
PI,2205003,Itainópolis,41777.932,1331.168,9156.698,6440.498,
PI,2205102,Itaueira,53144.64,1929.262,15700.748,7894.589,
PI,2205151,Jacobina do Piauí,24589.237,923.62,3960.924,4839.687,
PI,2205201,Jaicós,70343.348,3744.93,21472.293,6800.921,
PI,2205250,Jardim do Mulato,15684.081,488.688,2453.537,1408.491,
PI,2205276,Jatobá do Piauí,23617.842,793.057,3267.23,5766.213,
PI,2205300,Jerumenha,22598.074,1327.646,4824.916,3196.112,
PI,2205359,João Costa,16611.513,414.388,1964.205,2497.422,
PI,2205409,Joaquim Pires,45365.649,1244.14,8279.219,4141.88,
PI,2205458,Joca Marques,16357.517,414.045,1986.119,2367.521,
PI,2205508,José de Freitas,166064.991,28791.069,40037.308,10852.827,
PI,2205516,Juazeiro do Piauí,21004.503,3643.89,4870.031,2228.906,
PI,2205524,Júlio Borges,19360.417,507.797,2727.231,3108.908,
PI,2205532,Jurema,17140.252,613.758,3514.323,1353.81,
PI,2205540,Lagoinha do Piauí,9754.94,314.162,1751.288,901.547,
PI,2205557,Lagoa Alegre,27537.931,937.349,5071.155,1611.299,
PI,2205565,Lagoa do Barro do Piauí,17673.322,440.425,2770.94,1801.735,
PI,2205573,Lagoa de São Francisco,20078.188,1003.333,3898.088,768.497,
PI,2205581,Lagoa do Piauí,35799.831,32081.792,11253.866,1604.876,
PI,2205599,Lagoa do Sítio,19592.889,582.002,2994.861,2941.717,
PI,2205607,Landri Sales,28673.102,1533.123,6268.555,10439.098,
PI,2205706,Luís Correia,125722.829,7431.871,32363.114,12312.398,
PI,2205805,Luzilândia,98280.334,19051.356,29161.444,7313.111,
PI,2205854,Madeiro,25892.866,771.125,4257.619,3171.603,
PI,2205904,Manoel Emídio,24392.429,860.742,5453.4,4681.446,
PI,2205953,Marcolândia,30049.214,1045.11,8451.234,1148.539,
PI,2206001,Marcos Parente,17999.394,638.187,4322.234,1808.859,
PI,2206050,Massapê do Piauí,19826.408,481.339,2729.942,1682.918,
PI,2206100,Matias Olímpio,35339.972,1167.306,8216.695,1338.187,
PI,2206209,Miguel Alves,115728.358,4709.149,21270.755,13720.453,
PI,2206308,Miguel Leão,8792.169,395.593,1318.05,901.816,
PI,2206357,Milton Brandão,20874.689,527.197,3067.445,1917.726,
