Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (1970),
MT,5106703,Ponte Branca,5221.2470036312,268.3890690117,2407.8268111884,2545.031123431,
MT,5106752,Pontes e Lacerda,,,,,
MT,5106778,Porto Alegre do Norte,,,,,
MT,5106802,Porto dos Gaúchos,6256.5439148885,1366.0944589971,2808.6514902962,2081.797965595,
MT,5106828,Porto Esperidião,,,,,
MT,5106851,Porto Estrela,,,,,
MT,5107008,Poxoréo,63935.619382092,2806.5400937096,15709.7874889908,45419.2917993916,
MT,5107040,Primavera do Leste,,,,,
MT,5107065,Querência,,,,,
MT,5107107,São José dos Quatro Marcos,,,,,
MT,5107156,Reserva do Cabaçal,,,,,
MT,5107180,Ribeirão Cascalheira,,,,,
MT,5107198,Ribeirãozinho,,,,,
MT,5107206,Rio Branco,,,,,
MT,5107248,Santa Carmem,,,,,
MT,5107263,Santo Afonso,,,,,
MT,5107297,São José do Povo,,,,,
MT,5107305,São José do Rio Claro,,,,,
MT,5107354,São José do Xingu,,,,,
MT,5107404,São Pedro da Cipa,,,,,
MT,5107578,Rondolândia,,,,,
MT,5107602,Rondonópolis,223541.828405421,21161.0685204314,96707.4371793999,105673.32270559,
MT,5107701,Rosário Oeste,39681.7226135761,1448.7566483316,14958.6185429279,23274.3474223163,
MT,5107743,Santa Cruz do Xingu,,,,,
MT,5107750,Salto do Céu,,,,,
MT,5107768,Santa Rita do Trivelato,,,,,
MT,5107776,Santa Terezinha,,,,,
MT,5107792,Santo Antônio do Leste,,,,,
MT,5107800,Santo Antônio do Leverger,59622.4359709055,1172.3770243867,9798.2161128507,48651.8428336681,
MT,5107859,São Félix do Araguaia,,,,,
MT,5107875,Sapezal,,,,,
MT,5107883,Serra Nova Dourada,,,,,
MT,5107909,Sinop,,,,,
MT,5107925,Sorriso,,,,,
MT,5107941,Tabaporã,,,,,
MT,5107958,Tangará da Serra,,,,,
MT,5108006,Tapurah,,,,,
MT,5108055,Terra Nova do Norte,,,,,
MT,5108105,Tesouro,7397.4277427228,295.0030016196,2204.3488599973,4898.0758811059,
MT,5108204,Torixoréu,10806.4793428325,216.7543457221,3026.0365550874,7563.688442023,
MT,5108303,União do Sul,,,,,
MT,5108352,Vale de São Domingos,,,,,
MT,5108402,Várzea Grande,76419.4808798191,28435.6229576326,42062.2871277568,5921.5707944295,
MT,5108501,Vera,,,,,
MT,5108600,Vila Rica,,,,,
MT,5108808,Nova Guarita,,,,,
MT,5108857,Nova Marilândia,,,,,
MT,5108907,Nova Maringá,,,,,
MT,5108956,Nova Monte verde,,,,,
MT,5199919,São Gonçalo,,,,,
PA,1500107,Abaetetuba,112047.334191048,31792.4890469557,55466.2618790934,24788.5832649993,
PA,1500131,Abel Figueiredo,,,,,
PA,1500206,Acará,42822.3801495064,338.5450746469,7785.3207971101,34698.5142777491,
PA,1500305,Afuá,27026.0901239365,1661.4654443616,13115.7489167055,12248.8757628693,
PA,1500347,Água Azul do Norte,,,,,
PA,1500404,Alenquer,82191.004835613,3052.2598560463,26265.1895431119,52873.5554364545,
PA,1500503,Almeirim,32806.4232766907,6147.7897864365,7398.557403967,19260.0760862874,
PA,1500602,Altamira,30614.5101278489,1487.7697678406,12908.5185238416,16218.2218361669,
PA,1500701,Anajás,15320.3299909128,392.4432966437,6048.0090473171,8879.877646952,
PA,1500800,Ananindeua,87803.1752677777,43921.5964813181,40361.9539825863,3519.6248038735,
PA,1500859,Anapu,,,,,
PA,1500909,Augusto Corrêa,24267.5012838781,175.7252269752,5945.265586201,18146.5104707019,
PA,1500958,Aurora do Pará,,,,,
PA,1501006,Aveiro,10582.2809661644,295.9241416365,3379.9445355821,6906.4122889461,
PA,1501105,Bagre,9337.5211812132,705.03836767,2582.2845202843,6050.1982932589,
PA,1501204,Baião,18951.7692969672,636.6343262785,5411.1327807463,12904.0021899427,
PA,1501253,Bannach,,,,,
PA,1501303,Barcarena,26933.1423139129,3572.5095751596,7455.4586679046,15905.1740708487,
PA,1501402,Belém,4324649.04909717,1005689.55940547,3310691.98004945,8267.5096422353,
PA,1501451,Belterra,,,,,
PA,1501501,Benevides,47634.5311746688,13386.0883824271,16145.1796694696,18103.2631227721,
PA,1501576,Bom Jesus do Tocantins,,,,,
PA,1501600,Bonito,9000.0102844701,85.2275898628,1964.3257329219,6950.4569616853,
PA,1501709,Bragança,101253.144383627,7933.9176739287,30673.0493678955,62646.1773418029,
PA,1501725,Brasil Novo,,,,,
PA,1501758,Brejo Grande do Araguaia,,,,,
PA,1501782,Breu Branco,,,,,
PA,1501808,Breves,51379.933488417,23448.8098749419,13193.4135619075,14737.7100515679,
PA,1501907,Bujaru,30863.6105278038,124.5812037977,16402.027632913,14337.0016910932,
PA,1501956,Cachoeira do Piriá,,,,,
PA,1502004,Cachoeira do Arari,24357.6945135637,631.1057940713,8783.9699577183,14942.6187617741,
PA,1502103,Cametá,118644.233099382,8786.57336194,39381.0684599863,70476.591277456,
PA,1502152,Canaã dos Carajás,,,,,
PA,1502202,Capanema,111530.043436556,51038.0039886838,39520.6335721797,20971.4058756934,
PA,1502301,Capitão Poço,86056.1656655959,1906.6525047294,53965.6286107085,30183.8845501582,
PA,1502400,Castanhal,155842.744104302,47957.1681922122,72015.3439626655,35870.2319494252,
PA,1502509,Chaves,31662.6240214375,1929.028624826,11616.6197919119,18116.9756046996,
PA,1502608,Colares,3221.8395371953,727.5648876305,1043.4632134858,1450.811436079,
PA,1502707,Conceição do Araguaia,22402.6852758902,3714.528432102,15540.7586050756,3147.3982387127,
PA,1502756,Concórdia do Pará,,,,,
PA,1502764,Cumaru do Norte,,,,,
PA,1502772,Curionópolis,,,,,
PA,1502806,Curralinho,19619.0802862788,4321.0390463906,4780.9361164863,10517.105123402,
PA,1502855,Curuá,,,,,
PA,1502905,Curuçá,19998.3561527878,2659.9388838286,5953.4805259191,11384.9367430401,
PA,1502939,Dom Eliseu,,,,,
PA,1502954,Eldorado dos Carajás,,,,,
PA,1503002,Faro,16869.4470205027,551.3185081479,6620.4664202084,9697.6620921464,
PA,1503044,Floresta do Araguaia,,,,,
PA,1503077,Garrafão do Norte,,,,,
PA,1503093,Goianésia do Pará,,,,,
PA,1503101,Gurupá,45278.801086663,445.5565212808,12843.0884005801,31990.1561648023,
PA,1503200,Igarapé-Açu,51184.0992626076,1912.2250070613,9982.9166977434,39288.9575578029,
PA,1503309,Igarapé-Miri,31912.2662325377,10797.9318345177,15848.5607816602,5265.7736163596,
PA,1503408,Inhangapi,28289.0960782342,793.6285175431,3500.5007734761,23994.966787215,
PA,1503457,Ipixuna do Pará,,,,,
PA,1503507,Irituia,93950.8240680166,1950.0994097199,26636.6401110323,65364.0845472642,
PA,1503606,Itaituba,51343.4423489006,6472.8037648469,17917.1643140328,26953.4742700209,
PA,1503705,Itupiranga,6549.8606945494,214.0534717507,3300.0645424225,3035.7426803761,
PA,1503754,Jacareacanga,,,,,
PA,1503804,Jacundá,2657.5245688587,93.1391963295,1652.599343332,911.786029197,
PA,1503903,Juruti,25149.8355314539,688.4439605342,8221.9616475169,16239.4299234028,
PA,1504000,Limoeiro do Ajuru,16718.6096013486,2504.0041449785,7072.9108959207,7141.6945604492,
PA,1504059,Mãe do Rio,,,,,
PA,1504109,Magalhães Barata,1659.8371277797,153.9743523788,1235.3590574289,270.5037179723,
PA,1504208,Marabá,97903.4561740566,7685.6194295849,58631.7850925513,31586.0516519201,
PA,1504307,Maracanã,16074.3465876563,1022.3307285342,6271.0177690769,8780.9980900454,
PA,1504406,Marapanim,21878.9726791488,937.9658736737,11520.2383124834,9420.7684929915,
PA,1504422,Marituba,,,,,
PA,1504455,Medicilândia,,,,,
PA,1504505,Melgaço,18856.0388888316,4175.290535987,3433.997022307,11246.7513305378,
PA,1504604,Mocajuba,17925.6119008136,1146.4304815241,5135.1291632715,11644.0522560178,
PA,1504703,Moju,34683.7157310472,474.9242821551,8467.367449995,25741.4239988971,
PA,1504752,Mojuí dos Campos,,,,,
PA,1504802,Monte Alegre,66197.5349354493,1796.01626317,25963.1261392577,38438.3925330216,
PA,1504901,Muaná,28745.0224108642,10629.0196790332,9017.3797808509,9098.6229509804,
PA,1504950,Nova Esperança do Piriá,,,,,
PA,1504976,Nova Ipixuna,,,,,
PA,1505007,Nova Timboteua,15103.7120950734,765.8846207897,4736.2919119217,9601.5355623618,
PA,1505031,Novo Progresso,,,,,
PA,1505064,Novo Repartimento,,,,,
PA,1505106,Óbidos,81216.8621394633,6422.7322614561,53317.4908748711,21476.6390031359,
PA,1505205,Oeiras do Pará,15042.814577103,707.5104792196,4030.3738708939,10304.9302269898,
PA,1505304,Oriximiná,44140.2830614447,5725.5039402386,19453.398953967,18961.3801672391,
PA,1505403,Ourém,67296.4145578356,1367.4304888409,18794.4934923691,47134.4905766258,
PA,1505437,Ourilândia do Norte,,,,,
PA,1505486,Pacajá,,,,,
PA,1505494,Palestina do Pará,,,,,
PA,1505502,Paragominas,20785.6953826925,2756.5560562261,9548.1835813332,8480.9557451335,
PA,1505536,Parauapebas,,,,,
PA,1505551,Pau D'Arco,,,,,
PA,1505601,Peixe-Boi,13811.060880268,327.1300215661,2896.646109919,10587.2847487828,
PA,1505635,Piçarra,,,,,
PA,1505650,Placas,,,,,
PA,1505700,Ponta de Pedras,24448.4994646909,988.2927564031,5342.8700508332,18117.3366574546,
PA,1505809,Portel,70142.8297454333,42272.0882232502,11846.7848623245,16023.9566598586,
PA,1505908,Porto de Moz,23853.0176861111,236.9066642899,5182.4094271001,18433.7015947209,
PA,1506005,Prainha,32401.1884143738,52.6953890093,6081.0866496713,26267.4063756935,
PA,1506104,Primavera,22579.8121059421,1727.8974311954,9652.4574915468,11199.4571832002,
PA,1506112,Quatipuru,,,,,
PA,1506138,Redenção,,,,,
PA,1506161,Rio Maria,,,,,
PA,1506187,Rondon do Pará,,,,,
PA,1506195,Rurópolis,,,,,
PA,1506203,Salinópolis,19051.3289009514,4941.7754245631,12158.0258330254,1951.527643363,
PA,1506302,Salvaterra,11491.5345824007,534.0757476834,3001.2819572291,7956.1768774882,
PA,1506351,Santa Bárbara do Pará,,,,,
PA,1506401,Santa Cruz do Arari,6690.0734194818,204.3665343796,1779.0948875109,4706.6119975912,
PA,1506500,Santa Isabel do Pará,49900.5853659404,5455.815764885,16426.2762645737,28018.4933364818,
PA,1506559,Santa Luzia do Pará,,,,,
PA,1506583,Santa Maria das Barreiras,,,,,
PA,1506609,Santa Maria do Pará,25816.2492826306,2101.2412841379,8169.8749628895,15545.1330356032,
PA,1506708,Santana do Araguaia,-1731.7993015773,1331.1860192722,4397.8648136707,-7460.8501345199,
PA,1506807,Santarém,331403.643669687,41112.9922099352,170831.096191602,119459.55526815,
PA,1506906,Santarém Novo,5775.7455626314,111.4181778875,1329.7614259269,4334.565958817,
PA,1507003,Santo Antônio do Tauá,19823.9963963206,706.769999932,4639.7563864834,14477.4700099053,
PA,1507102,São Caetano de Odivelas,14783.7595234311,708.6316310627,6438.3397688433,7636.788123525,
PA,1507151,São Domingos do Araguaia,,,,,
PA,1507201,São Domingos do Capim,77378.2664854521,1846.238474278,13701.0626139013,61830.9653972725,
PA,1507300,São Félix do Xingu,6332.1271649889,713.9228527892,2666.0829496739,2952.1213625258,
PA,1507409,São Francisco do Pará,14599.759422594,797.4863800248,3961.0624004522,9841.2106421171,
PA,1507458,São Geraldo do Araguaia,,,,,
PA,1507466,São João da Ponta,,,,,
PA,1507474,São João de Pirabas,,,,,
PA,1507508,São João do Araguaia,20894.1934299105,656.6601945639,7841.5548096856,12395.978425661,
PA,1507607,São Miguel do Guamá,47799.6117782535,3284.8166664797,21005.4856239936,23509.3094877802,
PA,1507706,São Sebastião da Boa Vista,33998.5469685016,6116.7467358054,18728.4815532993,9153.3186793969,
PA,1507755,Sapucaia,,,,,
PA,1507805,Senador José Porfírio,3938.5573694422,107.4274204343,1556.6707217382,2274.4592272695,
PA,1507904,Soure,21783.6013676946,2271.6872380753,8595.7629925797,10916.1511370396,
PA,1507953,Tailândia,,,,,
PA,1507961,Terra Alta,,,,,
PA,1507979,Terra Santa,,,,,
PA,1508001,Tomé-Açu,118098.614020487,5156.576304412,47132.0041491192,65810.0335669568,
PA,1508035,Tracuateua,,,,,
PA,1508050,Trairão,,,,,
PA,1508084,Tucumã,,,,,
PA,1508100,Tucuruí,23383.9472774262,1721.9093339344,15562.8568291776,6099.1811143144,
PA,1508126,Ulianópolis,,,,,
PA,1508159,Uruará,,,,,
PA,1508209,Vigia,19193.4014274269,2289.1392237418,10221.4054942424,6682.8567094426,
PA,1508308,Viseu,60214.0760637994,899.2577350663,15675.4385794775,43639.3797492553,
PA,1508357,Vitória do Xingu,,,,,
PA,1508407,Xinguara,,,,,
PA,1599919,Monsarás,,,,,
PA,1599939,Vila Franca,,,,,
PB,2500106,Água Branca,4944.0351568065,246.2146250803,1891.6309524668,2806.1895792595,
PB,2500205,Aguiar,10190.8022391863,123.4124467967,2982.9526557437,7084.4371366459,
PB,2500304,Alagoa Grande,53073.0676401166,18604.2190841829,15047.5437923196,19421.3047636142,
PB,2500403,Alagoa Nova,32350.5085254719,3010.0594856993,13392.051798467,15948.3972413058,
PB,2500502,Alagoinha,15735.0613012017,1464.9075781662,5890.154368613,8379.9993544223,
PB,2500536,Alcantil,,,,,
PB,2500577,Algodão de Jandaíra,,,,,
PB,2500601,Alhandra,16015.0057347377,1016.2204119699,5238.4544441052,9760.3308786626,
PB,2500700,São João do Rio do Peixe,18108.931601686,600.6459674003,9075.3747557949,8432.9108784909,
PB,2500734,Amparo,,,,,
PB,2500775,Aparecida,,,,,
PB,2500809,Araçagi,26373.1520768229,423.3525726974,3167.1657243804,22782.633779745,
PB,2500908,Arara,6357.4456204674,746.6522517131,3428.1799781311,2182.6133906229,
PB,2501005,Araruna,15551.8932009049,490.1688568719,7517.0923702535,7544.6319737795,
PB,2501104,Areia,46149.2225092925,13944.913195092,12363.9164093383,19840.3929048622,
PB,2501153,Areia de Baraúnas,,,,,
PB,2501203,Areial,9223.4372663766,180.3162783563,2633.296482685,6409.8245053354,
PB,2501302,Aroeiras,33903.2725831764,2753.7394093835,6979.8525483989,24169.6806253941,
PB,2501351,Assunção,,,,,
PB,2501401,Baía da Traição,2540.3914795622,156.6298173635,921.9273423805,1461.8343198182,
PB,2501500,Bananeiras,38213.8876209951,2161.7318591036,16998.3297551586,19053.8260067328,
PB,2501534,Baraúna,,,,,
PB,2501575,Barra de Santana,,,,,
PB,2501609,Barra de Santa Rosa,13353.5227355684,869.7201007069,6877.4058790167,5606.3967558448,
PB,2501708,Barra de São Miguel,6343.8639266831,37.7637172792,1705.4911818781,4600.6090275258,
PB,2501807,Bayeux,90246.2065265682,48297.7676027015,41248.0067188563,700.4322050106,
PB,2501906,Belém,14363.729149514,796.6145471084,9800.8386843823,3766.2759180236,
PB,2502003,Belém do Brejo do Cruz,7935.6902507773,1065.8055992527,2837.0123339869,4032.8723175377,
PB,2502052,Bernardino Batista,,,,,
PB,2502102,Boa Ventura,4330.1081894716,201.2060398295,1568.2701097754,2560.6320398668,
PB,2502151,Boa Vista,,,,,
PB,2502201,Bom Jesus,1522.9406992112,78.8453875842,474.1499137431,969.9453978842,
PB,2502300,Bom Sucesso,4618.6339595015,133.0086239992,1094.9981721164,3390.627163386,
PB,2502409,Bonito de Santa Fé,5455.3053437767,386.0269282662,3282.1732729767,1787.1051425335,
PB,2502508,Boqueirão,26684.0234232392,3546.0545379488,8198.893752035,14939.0751332554,
PB,2502607,Igaracy,4602.7319905218,652.5956894651,1104.8229988705,2845.3133021859,
PB,2502706,Borborema,5255.711618567,1353.1086955633,1767.3055753771,2135.2973476264,
PB,2502805,Brejo do Cruz,11558.7821728721,3065.6758913204,4437.915286404,4055.1909951476,
PB,2502904,Brejo dos Santos,6548.9683352033,1691.5707844346,1809.9326121317,3047.464938637,
PB,2503001,Caaporã,6953.4553541164,1044.799785636,2548.3496624148,3360.3059060656,
PB,2503100,Cabaceiras,12621.4499575348,371.0843057063,8330.0317038919,3920.3339479366,
PB,2503209,Cabedelo,103004.89867603,25699.249517986,76881.2148025273,424.4343555169,
PB,2503308,Cachoeira dos Índios,6863.8651533497,301.1839965141,1741.4821920738,4821.198964762,
PB,2503407,Cacimba de Areia,2414.1268900119,96.9682276404,919.2817332745,1397.8769290972,
PB,2503506,Cacimba de Dentro,12934.3071109778,116.1800930847,5877.2229005323,6940.9041173606,
PB,2503555,Cacimbas,,,,,
PB,2503605,Caiçara,6799.6127646576,181.451762386,2948.6117552587,3669.5492470129,
PB,2503704,Cajazeiras,69226.8215968208,9040.7097108725,47999.7121030547,12186.3997828939,
PB,2503753,Cajazeirinhas,,,,,
PB,2503803,Caldas Brandão,2926.0269344194,138.0743816843,1251.3493607616,1536.6031919733,
PB,2503902,Camalaú,3136.9594586764,250.4936557287,2143.107626547,743.358176401,
PB,2504009,Campina Grande,833279.69771086,285266.1269914,527065.834336495,20947.7363829636,
PB,2504033,Capim,,,,,
PB,2504074,Caraúbas,,,,,
PB,2504108,Carrapateira,848.0610505949,1.2121034821,224.0056772087,622.8432699039,
PB,2504157,Casserengue,,,,,
PB,2504207,Catingueira,4318.8583989824,50.7744131596,1566.7501508638,2701.3338349591,
PB,2504306,Catolé do Rocha,35963.4991887732,10498.4308665426,12718.1605659491,12746.9077562815,
PB,2504355,Caturité,,,,,
PB,2504405,Conceição,19631.2297608934,1521.3718484364,12378.2436649479,5731.6142475089,
PB,2504504,Condado,11134.9445726454,1124.1733415238,4198.7182223362,5812.0530087857,
PB,2504603,Conde,2029.4245185585,138.1219702234,1272.6149648633,618.687583472,
PB,2504702,Congo,2944.4484818594,112.5147736941,1381.6140253304,1450.319682835,
PB,2504801,Coremas,14823.7457907881,2841.0967514143,6088.888613031,5893.7604263428,
PB,2504850,Coxixola,,,,,
PB,2504900,Cruz do Espírito Santo,30484.5465613741,1152.2872166164,11142.2059701622,18190.0533745954,
PB,2505006,Cubati,3333.1414390645,317.4231972391,1786.7995433374,1228.918698488,
PB,2505105,Cuité,22820.2948685872,1248.3608473259,13742.3677979824,7829.5662232789,
PB,2505204,Cuitegi,3603.3542851417,787.9540549085,1297.666905379,1517.7333248539,
PB,2505238,Cuité de Mamanguape,,,,,
PB,2505279,Curral de Cima,,,,,
PB,2505303,Curral Velho,4186.370904822,54.2747275028,1741.00647081,2391.0897065092,
PB,2505352,Damião,,,,,
PB,2505402,Desterro,3997.0409684157,640.629028126,1891.370635968,1465.0413043219,
PB,2505501,Vista Serrana,1399.7349619047,4.6067920221,436.8536657579,958.2745041245,
PB,2505600,Diamante,6427.0952405054,149.7905651709,1577.8632305703,4699.4414447643,
PB,2505709,Dona Inês,8482.5615572271,236.8743052354,1936.1126361654,6309.5746158263,
PB,2505808,Duas Estradas,6498.0078475187,259.7085531256,3379.8194977674,2858.4797966257,
PB,2505907,Emas,2737.2157996044,41.9547444039,596.8998354961,2098.3612197044,
PB,2506004,Esperança,23986.4894601147,2731.4014487238,14436.4325067655,6818.6555046254,
PB,2506103,Fagundes,17301.270147585,258.4152381386,4654.2960493345,12388.5588601119,
PB,2506202,Frei Martinho,1831.0159370673,65.7332433568,860.1652600678,905.117433643,
PB,2506251,Gado Bravo,,,,,
PB,2506301,Guarabira,66921.8103893743,8001.4914134095,48533.4021053776,10386.9168705874,
PB,2506400,Gurinhém,16737.2524102397,4040.5476830892,3398.9720638655,9297.7326632848,
PB,2506509,Gurjão,2703.6789175468,85.3472050179,1658.23049219,960.1012203386,
PB,2506608,Ibiara,3741.0510144828,209.8985202834,2199.2828960511,1331.8695981483,
PB,2506707,Imaculada,4648.279064255,252.670058026,1370.685969198,3024.923037031,
PB,2506806,Ingá,21263.9139465276,1819.5757973098,5851.9174823747,13592.4206668431,
PB,2506905,Itabaiana,40840.8533530707,6040.7789980442,28498.1786441007,6301.8957109258,
PB,2507002,Itaporanga,26538.0233498281,1695.5090534078,14202.3721427358,10640.1421536845,
PB,2507101,Itapororoca,9175.3456680605,235.2585171604,2321.7565665042,6618.330584396,
PB,2507200,Itatuba,13333.1448701946,360.08284832,2954.9223276992,10018.1396941755,
PB,2507309,Jacaraú,19866.9449870843,322.0151391242,7255.2778130371,12289.652034923,
PB,2507408,Jericó,5083.6413686226,280.9739393193,1749.3540223769,3053.3134069261,
PB,2507507,João Pessoa,1254279.08812484,248306.788968066,981973.072362718,23999.2267940578,
PB,2507606,Juarez Távora,5354.0954013321,2202.7722978262,1487.6012956238,1663.7218078823,
PB,2507705,Juazeirinho,17195.0426176601,951.1381715935,8044.2031004583,8199.7013456085,
PB,2507804,Junco do Seridó,3981.2259318171,292.6104901511,1687.5389529229,2001.0764887433,
PB,2507903,Juripiranga,10139.2273955222,118.2024712894,2794.2973818533,7226.7275423793,
PB,2508000,Juru,6817.2041771727,428.5439108854,2730.5363666616,3658.1238996257,
PB,2508109,Lagoa,11597.2968094421,73.9638754437,8827.9554588962,2695.3774751022,
PB,2508208,Lagoa de Dentro,4594.7570505473,118.9348849521,1253.7402684473,3222.0818971478,
PB,2508307,Lagoa Seca,44183.904053861,627.2423106169,9041.4202100996,34515.2415331446,
PB,2508406,Lastro,2733.3483519478,520.7074004489,567.8076127266,1644.8333387723,
PB,2508505,Livramento,4278.2346743147,657.5765177294,1969.2173880064,1651.440768579,
PB,2508554,Logradouro,,,,,
PB,2508604,Lucena,18817.1821527878,14061.3094080535,2627.4730180991,2128.3997266352,
PB,2508703,Mãe d'Água,2935.6375594781,10.3606506795,745.3831303401,2179.8937784583,
PB,2508802,Malta,4371.8592168258,594.651002421,2351.9714661395,1425.2367482653,
PB,2508901,Mamanguape,78808.0064362437,8063.1503213188,15870.3077715558,54874.5483433689,
PB,2509008,Manaíra,4475.7603472456,54.1706040403,1180.5672913469,3241.0224518583,
PB,2509057,Marcação,,,,,
PB,2509107,Mari,31129.55055987,631.4503394518,10481.6133583223,20016.4868620959,
PB,2509156,Marizópolis,,,,,
PB,2509206,Massaranduba,21335.1513192992,134.4046632067,3293.897545139,17906.8491109538,
PB,2509305,Mataraca,3267.8054508949,105.6006262144,1279.7383978031,1882.4664268775,
PB,2509339,Matinhas,,,,,
PB,2509370,Mato Grosso,,,,,
PB,2509396,Maturéia,,,,,
PB,2509404,Mogeiro,10616.911706269,725.6685182001,3042.4189625191,6848.8242255495,
PB,2509503,Montadas,4670.8957615084,46.1266221561,697.8277615996,3926.9413777528,
PB,2509602,Monte Horebe,3617.1225113563,464.6449481551,1766.4203438617,1386.0572193395,
PB,2509701,Monteiro,44474.2484419562,2471.3009275417,22246.2412796848,19756.7062347294,
PB,2509800,Mulungu,11480.6077089368,3640.3234351763,3243.8718570246,4596.4124167359,
PB,2509909,Natuba,10536.7461218459,333.1441888842,3122.1001916871,7081.5017412745,
PB,2510006,Nazarezinho,6122.3697629429,301.3891052649,1350.2731050023,4470.7075526757,
PB,2510105,Nova Floresta,14654.4657757339,5949.3094531968,2216.1021858701,6489.0541366671,
PB,2510204,Nova Olinda,3770.2991059041,280.9557525833,1355.560208379,2133.783144942,
PB,2510303,Nova Palmeira,2558.9702525614,1071.0780071046,1098.9765455871,388.9156998698,
PB,2510402,Olho d'Água,9851.0554667382,109.5453651958,2217.9504714933,7523.5596300491,
PB,2510501,Olivedos,-1578.9344861463,34.9123660971,599.2812564919,-2213.1281087355,
PB,2510600,Ouro Velho,3736.8191132434,183.9862641974,2176.1882408706,1376.6446081754,
PB,2510659,Parari,,,,,
PB,2510709,Passagem,2196.9967751437,247.9165800565,1114.0402096264,835.0399854608,
PB,2510808,Patos,120003.509178134,37356.9440367907,78265.6568755194,4380.9082658246,
PB,2510907,Paulista,11123.9250993955,234.8746685078,2187.0653667013,8701.9850641864,
PB,2511004,Pedra Branca,6691.7771401667,287.4969240342,1736.2277833749,4668.0524327574,
PB,2511103,Pedra Lavrada,3543.235334943,184.4391179693,1868.1957669176,1490.6004500561,
PB,2511202,Pedras de Fogo,26921.3460098342,1307.0819486222,6432.5641974177,19181.6998637944,
PB,2511301,Piancó,16152.0919973977,1281.6741498469,8752.5145023108,6117.90334524,
PB,2511400,Picuí,19927.0104761847,1673.9390964129,10248.9030795922,8004.1683001796,
PB,2511509,Pilar,21955.780002012,1172.8986328809,6471.2851237396,14311.5962453915,
PB,2511608,Pilões,10890.0952703127,1862.2509242834,2279.6271683376,6748.2171776917,
PB,2511707,Pilõezinhos,4407.8460603707,849.8734559061,807.2727862695,2750.6998181948,
PB,2511806,Pirpirituba,12804.5879834623,1007.6615247881,8015.627566789,3781.2988918852,
PB,2511905,Pitimbu,10253.7590312894,521.9835934082,2717.3934270143,7014.3820108669,
PB,2512002,Pocinhos,17559.5891605414,290.7302548585,7977.7448333789,9291.1140723038,
PB,2512036,Poço Dantas,,,,,
PB,2512077,Poço de José de Moura,,,,,
PB,2512101,Pombal,61104.0526924681,14727.652279567,22249.8057361152,24126.594676786,
PB,2512200,Prata,5238.9158568872,216.3930545847,1738.5036914672,3284.0191108353,
PB,2512309,Princesa Isabel,12060.7478853271,661.7327138855,4714.6177296977,6684.3974417439,
PB,2512408,Puxinanã,20273.4233782655,397.0623999157,3672.8112868684,16203.5496914816,
PB,2512507,Queimadas,21191.511210844,674.213283333,4490.9508724369,16026.3470550741,
PB,2512606,Quixabá,1872.5286567866,61.5121327208,553.4805113171,1257.5360127488,
PB,2512705,Remígio,18319.985672583,790.0801096323,7256.7808365891,10273.1247263616,
PB,2512721,Pedro Régis,,,,,
PB,2512747,Riachão,,,,,
PB,2512754,Riachão do Bacamarte,,,,,
PB,2512762,Riachão do Poço,,,,,
PB,2512788,Riacho de Santo Antônio,,,,,
PB,2512804,Riacho dos Cavalos,7452.6705809755,216.4851061523,1670.10296978,5566.0825050428,
PB,2512903,Rio Tinto,69377.4409183476,47457.2297812577,15058.7710362502,6861.4401008397,
PB,2513000,Salgadinho,511.0625346374,22.5946826994,825.6811576048,-337.2133056668,
PB,2513109,Salgado de São Félix,10603.9613116909,605.2392636009,4196.048166877,5802.673881213,
PB,2513158,Santa Cecília,,,,,
PB,2513208,Santa Cruz,4821.47310849,519.4203707829,2019.4201223755,2282.6326153315,
PB,2513307,Santa Helena,6404.9944530733,440.686950781,2311.1652178344,3653.1422844579,
PB,2513356,Santa Inês,,,,,
PB,2513406,Santa Luzia,12207.0254745739,1324.8195971363,9032.259464086,1849.9464133516,
PB,2513505,Santana de Mangueira,4403.0297953869,96.5172729201,1397.3162375725,2909.1962848944,
PB,2513604,Santana dos Garrotes,6432.8272669998,111.7166148635,2350.9754342068,3970.1352179296,
PB,2513653,Santarém,,,,,
PB,2513703,Santa Rita,148612.975162804,72833.0877067937,43208.9602736894,32570.9271823215,
PB,2513802,Santa Teresinha,2798.6296622505,53.6065282416,718.3614567486,2026.6616772603,
PB,2513851,Santo André,,,,,
PB,2513901,São Bento,9133.1485793049,1938.7675599194,4778.5543754792,2415.8266439063,
PB,2513927,São Bentinho,,,,,
PB,2513943,São Domingos do Cariri,,,,,
PB,2513968,São Domingos de Pombal,,,,,
PB,2513984,São Francisco,,,,,
PB,2514008,São João do Cariri,28749.4839774899,2134.7652740374,4705.0953082745,21909.6233951779,
PB,2514107,São João do Tigre,3113.6161546814,209.6059304368,834.2514371994,2069.7587870453,
PB,2514206,São José da Lagoa Tapada,10762.4361928582,302.8666719676,5375.1113550887,5084.4581658021,
PB,2514305,São José de Caiana,6956.897367082,227.6009403191,1611.5592859283,5117.7371408346,
PB,2514404,São José de Espinharas,10331.683067756,133.1437071522,3985.4495898144,6213.0897707894,
