Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (1996),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (1996),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (1996),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (1996),
PE,2611507,Quipapá,36248.0537638672,244.8494236839,23806.1875314052,12197.0168087781,
PE,2611533,Quixaba,20039.600598302,4323.3148470582,7316.601525549,8399.6842256948,
PE,2611606,Recife,26503629.4905298,6810053.74340319,19680815.5655237,12760.1816030126,
PE,2611705,Riacho das Almas,54214.2742456838,547.6153636632,20895.4517962508,32771.2070857695,
PE,2611804,Ribeirão,263280.464690434,116834.761095968,86484.3835045931,59961.3200898744,
PE,2611903,Rio Formoso,192396.162261544,76617.0107782016,54318.3967409913,61460.7547423513,
PE,2612000,Sairé,35840.9653569747,890.1098331225,11250.8561246272,23699.9993992248,
PE,2612109,Salgadinho,12958.728120178,50.8585979647,6376.2788608181,6531.5906613951,
PE,2612208,Salgueiro,185540.047262784,12032.8901341119,158664.559081423,14842.5980472492,
PE,2612307,Saloá,29447.8634875959,116.139281645,10944.1428841811,18387.5813217698,
PE,2612406,Sanharó,54820.292768801,2060.4129849561,27804.4965221319,24955.3832617128,
PE,2612455,Santa Cruz,24470.7504552921,68.2264307613,9428.1489781454,14974.3750463854,
PE,2612471,Santa Cruz da Baixa Verde,37175.8948073483,74.238300214,16461.9856565895,20639.6708505446,
PE,2612505,Santa Cruz do Capibaribe,125197.839932739,3908.0143153924,116636.480809118,4653.3448082294,
PE,2612554,Santa Filomena,,,,,
PE,2612604,Santa Maria da Boa Vista,168075.20145021,4357.055025508,55487.4913372568,108230.655087445,
PE,2612703,Santa Maria do Cambucá,16968.7303844619,151.8356775209,8994.6550997633,7822.2396071777,
PE,2612802,Santa Terezinha,18857.3263029865,249.2272006497,10726.7657395661,7881.3333627708,
PE,2612901,São Benedito do Sul,40424.5605804067,153.172755786,7715.1939551209,32556.1938694997,
PE,2613008,São Bento do Una,224609.944149538,1003.7221915145,58336.5756481991,165269.646309824,
PE,2613107,São Caitano,53231.5809380817,2830.8074224778,37956.1287194758,12444.6447961278,
PE,2613206,São João,45122.8049919954,166.1387770569,16280.5970131901,28676.0692017481,
PE,2613305,São Joaquim do Monte,40758.6709900184,1250.9375279005,21669.0757305142,17838.6577316037,
PE,2613404,São José da Coroa Grande,30858.7480445835,760.613039035,14348.4012243118,15749.7337812369,
PE,2613503,São José do Belmonte,57539.5665007215,1321.7384069609,32788.8557042987,23428.9723894619,
PE,2613602,São José do Egito,115824.537732291,2966.9865796242,42541.4081370175,70316.1430156501,
PE,2613701,São Lourenço da Mata,451084.634848765,162198.479494741,257111.542901425,31774.6124525993,
PE,2613800,São Vicente Ferrer,43774.3580767231,152.7122109856,15009.0682964997,28612.5775692378,
PE,2613909,Serra Talhada,264408.334405962,14333.4069255302,196565.601790028,53509.3256904037,
PE,2614006,Serrita,34623.3630680133,148.8778922581,12465.9594452229,22008.5257305325,
PE,2614105,Sertânia,82904.8406250622,1271.0858206704,51345.3544083563,30288.4003960354,
PE,2614204,Sirinhaém,173289.783912637,79527.9779077168,36713.6859293578,57048.1200755632,
PE,2614303,Moreilândia,22070.653472771,82.2957909668,8770.1451632687,13218.2125185355,
PE,2614402,Solidão,9546.9148615845,48.7934174117,4167.4697979838,5330.6516461891,
PE,2614501,Surubim,124225.136651004,4207.7693764249,92842.2630513045,27175.1042232749,
PE,2614600,Tabira,46992.8577752248,2885.6188381898,28232.3466959088,15874.8922411264,
PE,2614709,Tacaimbó,36645.3059587656,1510.9229950595,9828.0771236442,25306.3058400622,
PE,2614808,Tacaratu,24510.6448057796,116.4385631629,14614.7520988328,9779.4541437839,
PE,2614857,Tamandaré,,,,,
PE,2615003,Taquaritinga do Norte,62524.0275455893,289.664761356,32510.1168254267,29724.2459588064,
PE,2615102,Terezinha,12266.3846137977,54.718394171,3655.3094390737,8556.3567805528,
PE,2615201,Terra Nova,14474.1635289006,54.4673439231,8886.973921877,5532.7222631008,
PE,2615300,Timbaúba,214033.600460741,49991.6480641144,120793.728026648,43248.2243699779,
PE,2615409,Toritama,33703.7757228451,2484.0982195678,29823.3202030937,1396.3573001833,
PE,2615508,Tracunhaém,35959.3333887072,158.225088052,14135.39973097,21665.7085696853,
PE,2615607,Trindade,31252.1183884826,8780.9043221462,18629.6999579538,3841.5141083827,
PE,2615706,Triunfo,38745.390591009,535.33663124,24883.2800184923,13326.773941277,
PE,2615805,Tupanatinga,33373.5956717237,213.9850525744,9389.1438111838,23770.4668079653,
PE,2615904,Tuparetama,15915.0402680291,299.9521945886,12347.7117277149,3267.3763457255,
PE,2616001,Venturosa,47859.3276682466,409.5415815657,17098.0919867341,30351.6940999469,
PE,2616100,Verdejante,17501.5560821548,124.9947407188,11082.2725875593,6294.2887538768,
PE,2616183,Vertente do Lério,18328.4695712197,1511.9491607404,9843.940003175,6972.5804073043,
PE,2616209,Vertentes,27997.0554953497,141.4568093726,18319.3794801525,9536.2192058246,
PE,2616308,Vicência,103256.486260158,14277.8623097008,33121.7974915482,55856.8264589091,
PE,2616407,Vitória de Santo Antão,581346.633023454,269695.32218246,265553.073955026,46098.2368859672,
PE,2616506,Xexéu,28890.0207937543,488.4574638024,14381.6917105432,14019.8716194087,
PE,2699919,Muribeca,,,,,
PE,2699929,Nossa Senhora do Ó de Goyanna,,,,,
PE,2699939,Cimbres,,,,,
PI,2200053,Acauã,,,,,
PI,2200103,Agricolândia,29267.506331062,278.4220480148,26555.8031907827,2433.2810922643,
PI,2200202,Água Branca,91340.9954758115,780.4795900251,84989.1347880488,5571.3810977375,
PI,2200251,Alagoinha do Piauí,17958.5416395251,48.5726149609,5669.0506870414,12240.9183375228,
PI,2200277,Alegrete do Piauí,8472.0601074365,25.0935466313,3339.819750532,5107.1468102732,
PI,2200301,Alto Longá,26059.4334214462,139.3428916398,10826.9631515988,15093.1273782073,
PI,2200400,Altos,67631.4755939982,1772.1390476509,39520.3454827373,26338.9910636102,
PI,2200459,Alvorada do Gurguéia,,,,,
PI,2200509,Amarante,28841.4496468099,457.9756113763,19014.919662997,9368.5543724366,
PI,2200608,Angical do Piauí,17254.543216706,117.6690185303,10111.3309943179,7025.5432038578,
PI,2200707,Anísio de Abreu,20440.3348911906,87.5511126727,9758.0713908576,10594.7123876605,
PI,2200806,Antônio Almeida,9650.5726367367,89.6378587496,6736.6240146959,2824.3107632912,
PI,2200905,Aroazes,9409.1256795272,161.5292862392,4079.8255014254,5167.7708918626,
PI,2200954,Aroeiras de Itaim,,,,,
PI,2201002,Arraial,8055.5950815943,38.8413607769,5753.9953578084,2262.758363009,
PI,2201051,Assunção do Piauí,,,,,
PI,2201101,Avelino Lopes,18467.2766657877,57.0806488481,10440.4658108827,7969.7302060568,
PI,2201150,Baixa Grande do Ribeiro,23508.1109697284,19.6164026924,5165.6407246381,18322.8538423979,
PI,2201176,Barra D'Alcântara,,,,,
PI,2201200,Barras,85829.8380970554,611.93864077,41621.5476459771,43596.3518103083,
PI,2201309,Barreiras do Piauí,8104.1600257784,9.2859640641,4639.9869199142,3454.8871417999,
PI,2201408,Barro Duro,38113.5487701449,403.9803743582,31775.852446338,5933.7159494486,
PI,2201507,Batalha,50958.1269834136,397.7807158788,31207.3706183209,19352.9756492136,
PI,2201556,Bela Vista do Piauí,,,,,
PI,2201572,Belém do Piauí,,,,,
PI,2201606,Beneditinos,56114.1765096073,454.4468575933,49481.6442958077,6178.0853562065,
PI,2201705,Bertolínia,17781.6964473445,180.7013250217,7535.7755294473,10065.2195928755,
PI,2201739,Betânia do Piauí,,,,,
PI,2201770,Boa Hora,,,,,
PI,2201804,Bocaina,10573.4380305456,49.0653398073,5037.8402040867,5486.5324866517,
PI,2201903,Bom Jesus,46227.1819865517,1035.50684229,29625.4260017454,15566.249142516,
PI,2201919,Bom Princípio do Piauí,11737.9689871337,64.6511663403,6364.7907299414,5308.527090852,
PI,2201929,Bonfim do Piauí,9884.6431897663,20.2437037125,4709.3684374237,5155.0310486301,
PI,2201945,Boqueirão do Piauí,,,,,
PI,2201960,Brasileira,15788.707951859,80.3032410892,11270.039326123,4438.3653846469,
PI,2201988,Brejo do Piauí,,,,,
PI,2202000,Buriti dos Lopes,65299.5624466409,384.9448921248,42141.2957177767,22773.3218367396,
PI,2202026,Buriti dos Montes,12664.229628715,10.0443685514,5371.1176390104,7283.0676211532,
PI,2202059,Cabeceiras do Piauí,17199.172622152,25.1577184016,7103.750545366,10070.2643583845,
PI,2202075,Cajazeiras do Piauí,,,,,
PI,2202083,Cajueiro da Praia,,,,,
PI,2202091,Caldeirão Grande do Piauí,14568.0986121164,19.249960785,5348.6349660354,9200.213685296,
PI,2202109,Campinas do Piauí,12238.4468378865,40.0088222797,3417.7170993671,8780.72091624,
PI,2202117,Campo Alegre do Fidalgo,,,,,
PI,2202133,Campo Grande do Piauí,,,,,
PI,2202174,Campo Largo do Piauí,,,,,
PI,2202208,Campo Maior,136418.132303029,4992.3045072834,102524.226196824,28901.6015989214,
PI,2202251,Canavieira,7850.1206290898,32.0522850529,3629.9474662667,4188.1208777703,
PI,2202307,Canto do Buriti,51825.6707950116,315.1433792789,27656.3754306408,23854.1519850919,
PI,2202406,Capitão de Campos,12210.2904489135,86.6149183692,7872.4588774614,4251.2166530827,
PI,2202455,Capitão Gervásio Oliveira,,,,,
PI,2202505,Caracol,23105.8697182384,92.2675016649,11716.6584700704,11296.943746503,
PI,2202539,Caraúbas do Piauí,,,,,
PI,2202554,Caridade do Piauí,,,,,
PI,2202604,Castelo do Piauí,35427.4029305057,792.0836994823,21893.5884354512,12741.7307955722,
PI,2202653,Caxingó,,,,,
PI,2202703,Cocal,38618.6282495103,169.6670151379,20474.9686163788,17973.9926179936,
PI,2202711,Cocal de Telha,,,,,
PI,2202729,Cocal dos Alves,,,,,
PI,2202737,Coivaras,5292.0538107381,17.859316539,2986.6322984774,2287.5621957218,
PI,2202752,Colônia do Gurguéia,6151.5892546892,87.73139068,4570.2403813298,1493.6174826794,
PI,2202778,Colônia do Piauí,13372.4985980801,45.1465513036,7441.5058531045,5885.846193672,
PI,2202802,Conceição do Canindé,14151.3114206177,73.2569743683,8195.5778662856,5882.4765799638,
PI,2202851,Coronel José Dias,7590.2733528342,24.5963887971,3803.1460216751,3762.5309423621,
PI,2202901,Corrente,54433.1786749364,521.9945992921,39172.4261299231,14738.7579457211,
PI,2203008,Cristalândia do Piauí,17417.2736696402,52.3285711351,11792.3619465936,5572.5831519116,
PI,2203107,Cristino Castro,26179.9217736218,271.309492806,14988.0949367611,10920.5173440547,
PI,2203206,Curimatá,24881.0240943821,2549.2289277578,12197.290909075,10134.5042575493,
PI,2203230,Currais,,,,,
PI,2203255,Curralinhos,,,,,
PI,2203271,Curral Novo do Piauí,,,,,
PI,2203305,Demerval Lobão,71343.2606487071,560.5903183804,62185.892667854,8596.7776624728,
PI,2203354,Dirceu Arcoverde,9569.4204852404,55.5219447892,3735.2234418013,5778.6750986499,
PI,2203404,Dom Expedito Lopes,11255.2672299022,271.7202201416,5989.9001821484,4993.6468276124,
PI,2203420,Domingos Mourão,5731.3425482734,17.2477834736,2737.6155291577,2976.4792356423,
PI,2203453,Dom Inocêncio,17037.1972877431,27.0166533726,8566.5755698241,8443.6050645467,
PI,2203503,Elesbão Veloso,85491.5197934627,894.9424388725,71688.8472223767,12907.7301322135,
PI,2203602,Eliseu Martins,7465.3715526277,72.4912322592,4581.0149211748,2811.8653991937,
PI,2203701,Esperantina,76995.8060979863,3835.3063014087,55567.032151288,17593.4676452896,
PI,2203750,Fartura do Piauí,6662.4529740799,17.447081896,2502.9685852734,4142.0373069106,
PI,2203800,Flores do Piauí,10677.5824297307,51.2114617982,5509.6801371703,5116.6908307622,
PI,2203859,Floresta do Piauí,,,,,
PI,2203909,Floriano,245985.631104838,14928.5485898684,216593.406701528,14463.6758134438,
PI,2204006,Francinópolis,9292.2356070852,58.0528985335,5001.6968594636,4232.4858490878,
PI,2204105,Francisco Ayres,8639.657252825,29.8392136297,4867.2778853234,3742.5401538716,
PI,2204154,Francisco Macedo,,,,,
PI,2204204,Francisco Santos,17038.5692490438,65.2458350335,5675.8824322464,11297.4409817639,
PI,2204303,Fronteiras,37272.0911076087,17078.9368665662,11495.5198886056,8697.6343524368,
PI,2204352,Geminiano,,,,,
PI,2204402,Gilbués,21982.637944856,113.6423472242,14017.8584150126,7851.1371826193,
PI,2204501,Guadalupe,27825.9979650712,6152.953603923,18935.4504618157,2737.5938993326,
PI,2204550,Guaribas,,,,,
PI,2204600,Hugo Napoleão,6181.9287217039,43.4162016576,4171.4112085481,1967.1013114983,
PI,2204659,Ilha Grande,,,,,
PI,2204709,Inhuma,32611.8572582372,122.6630037166,16706.9953555349,15782.1988989857,
PI,2204808,Ipiranga do Piauí,17140.1306252893,104.1267551046,8333.759229651,8702.2446405334,
PI,2204907,Isaías Coelho,9878.9903111665,46.8750328343,4117.8876624996,5714.2276158324,
PI,2205003,Itainópolis,22550.850261025,101.4112653055,11080.9706121062,11368.4683836135,
PI,2205102,Itaueira,25265.9172447275,181.5410529634,11016.0313757285,14068.3448160356,
PI,2205151,Jacobina do Piauí,11823.3385399999,36.2328614089,3402.6957477003,8384.4099308907,
PI,2205201,Jaicós,38376.020806901,325.5994062842,17871.8903928563,20178.5310077608,
PI,2205250,Jardim do Mulato,5889.1092871479,30.2834412312,3738.7595201449,2120.0663257719,
PI,2205276,Jatobá do Piauí,,,,,
PI,2205300,Jerumenha,6336.3847969321,85.7932849364,4144.6457021221,2105.9458098735,
PI,2205359,João Costa,,,,,
PI,2205409,Joaquim Pires,31032.3764375455,133.4256056524,20113.4883776733,10785.4624542195,
PI,2205458,Joca Marques,,,,,
PI,2205508,José de Freitas,48720.3882339861,522.3911639753,23064.7049630344,25133.2921069764,
PI,2205516,Juazeiro do Piauí,,,,,
PI,2205524,Júlio Borges,,,,,
PI,2205532,Jurema,,,,,
PI,2205540,Lagoinha do Piauí,,,,,
PI,2205557,Lagoa Alegre,9917.5505445989,25.2059687644,5415.9382799816,4476.406295853,
PI,2205565,Lagoa do Barro do Piauí,9624.315153294,6.3041979735,4883.4864563752,4734.5244989453,
PI,2205573,Lagoa de São Francisco,,,,,
PI,2205581,Lagoa do Piauí,,,,,
PI,2205599,Lagoa do Sítio,,,,,
PI,2205607,Landri Sales,12247.6919169045,90.9107928734,6927.4158176915,5229.3653063396,
PI,2205706,Luís Correia,62622.6315472831,1240.222250902,44417.0849560917,16965.3243402894,
PI,2205805,Luzilândia,55873.2863759975,480.1161496831,28433.0116339343,26960.1585923801,
PI,2205854,Madeiro,,,,,
PI,2205904,Manoel Emídio,10712.8704743023,125.8501264025,8112.9901018931,2474.0302460067,
PI,2205953,Marcolândia,8744.0391419135,659.3150339312,6056.6800981256,2028.0440098567,
PI,2206001,Marcos Parente,10664.6234630031,96.7861981749,8316.7904818428,2251.0467829854,
PI,2206050,Massapê do Piauí,,,,,
PI,2206100,Matias Olímpio,15398.1629042426,133.9611856344,9044.6237695319,6219.5779490765,
PI,2206209,Miguel Alves,36745.2256901749,241.5934577401,17971.389242492,18532.2429899426,
PI,2206308,Miguel Leão,6057.7721573143,21.4238123106,837.0054278509,5199.342917153,
PI,2206357,Milton Brandão,,,,,
PI,2206407,Monsenhor Gil,61158.5098713571,449.5749922791,53145.6872573437,7563.2476217343,
PI,2206506,Monsenhor Hipólito,20425.0661502476,69.3368199108,5825.9260547483,14529.8032755885,
PI,2206605,Monte Alegre do Piauí,12783.0496523282,86.4665935162,8115.8442536968,4580.7388051152,
PI,2206654,Morro Cabeça no Tempo,,,,,
PI,2206670,Morro do Chapéu do Piauí,,,,,
PI,2206696,Murici dos Portelas,,,,,
PI,2206704,Nazaré do Piauí,12137.6155900251,86.6512395126,6057.4015512893,5993.562799223,
PI,2206720,Nazária,,,,,
PI,2206753,Nossa Senhora de Nazaré,,,,,
PI,2206803,Nossa Senhora dos Remédios,11441.6456741604,58.7891198121,6720.3249626132,4662.5315917351,
PI,2206902,Novo Oriente do Piauí,41772.1565796558,289.4153133445,31816.2850424007,9666.4562239106,
PI,2206951,Novo Santo Antônio,,,,,
PI,2207009,Oeiras,76554.125894478,1082.5930393646,49772.7249483497,25698.8079067639,
PI,2207108,Olho D'Água do Piauí,,,,,
PI,2207207,Padre Marcos,29167.0673503532,73.0020592136,14740.6839825591,14353.3813085802,
PI,2207306,Paes Landim,12916.8008686867,39.0423521647,5588.3040774087,7289.4544391133,
PI,2207355,Pajeú do Piauí,,,,,
PI,2207405,Palmeira do Piauí,12759.051366717,23.1845811578,3876.3364942636,8859.5302912956,
PI,2207504,Palmeirais,67743.7345062618,526.1207812171,56209.1436701698,11008.4700548749,
PI,2207553,Paquetá,,,,,
PI,2207603,Parnaguá,24752.8503888525,72.42204146,12180.3876812025,12500.04066619,
PI,2207702,Parnaíba,477869.031665437,113533.648679931,348133.865108429,16201.517877077,
PI,2207751,Passagem Franca do Piauí,23671.5434407715,131.2646842552,19209.7989408585,4330.479815658,
PI,2207777,Patos do Piauí,9760.7778724176,21.6762574597,3843.2672683306,5895.8343466272,
PI,2207793,Pau D'Arco do Piauí,,,,,
PI,2207801,Paulistana,41278.1174720357,748.6086415828,20242.6432937107,20286.8655367424,
PI,2207850,Pavussu,,,,,
PI,2207900,Pedro II,93776.0214101026,783.36851191,68076.0153665988,24916.6375315935,
PI,2207934,Pedro Laurentino,,,,,
PI,2207959,Nova Santa Rita,,,,,
PI,2208007,Picos,334697.496868551,29605.420039797,258242.879528396,46849.1973003573,
PI,2208106,Pimenteiras,29871.2815665244,86.7365494554,13540.1731845635,16244.3718325055,
PI,2208205,Pio IX,36282.0597106456,110.7817268584,13248.3848841166,22922.8930996708,
PI,2208304,Piracuruca,63704.7668264113,1427.680529137,45822.5046376677,16454.5816596066,
PI,2208403,Piripiri,127281.704024375,4792.4511010696,104583.907736447,17905.3451868576,
PI,2208502,Porto,20603.3073594497,97.7816674779,11439.2951855609,9066.2305064111,
PI,2208551,Porto Alegre do Piauí,,,,,
PI,2208601,Prata do Piauí,5202.5597674854,56.7839148288,3796.2938377284,1349.4820149283,
PI,2208650,Queimada Nova,11459.0737007575,11.8445954493,5157.1306446963,6290.0984606119,
PI,2208700,Redenção do Gurguéia,10227.294242302,57.5727570988,4927.5004749879,5242.2210102155,
PI,2208809,Regeneração,20905.7885465564,329.3862126657,16808.6914552692,3767.7108786215,
PI,2208858,Riacho Frio,,,,,
PI,2208874,Ribeira do Piauí,,,,,
PI,2208908,Ribeiro Gonçalves,11698.4193861726,71.7721944014,5676.6045466753,5950.0426450956,
PI,2209005,Rio Grande do Piauí,17107.5915547767,175.7172893278,8368.3099873796,8563.5642780694,
PI,2209104,Santa Cruz do Piauí,19134.7004548654,90.812799915,9246.5764895232,9797.3111654274,
PI,2209153,Santa Cruz dos Milagres,8546.8293164168,21.0297328744,2133.2658317019,6392.5337518406,
PI,2209203,Santa Filomena,11023.0409532632,58.1408537051,4779.4189722898,6185.4811272683,
PI,2209302,Santa Luz,6468.9847063114,38.5966885191,4100.1601401876,2330.227877605,
PI,2209351,Santana do Piauí,14537.2518525793,32.0109899699,10798.704403633,3706.5364589764,
PI,2209377,Santa Rosa do Piauí,14921.1541042044,65.7404884006,8962.4902678388,5892.923347965,
PI,2209401,Santo Antônio de Lisboa,16130.5115013496,76.2919938434,6520.6313037891,9533.5882037172,
PI,2209450,Santo Antônio dos Milagres,,,,,
PI,2209500,Santo Inácio do Piauí,10160.1954413098,56.3206863515,5215.4969768078,4888.3777781505,
PI,2209559,São Braz do Piauí,7258.2001253922,72.7525597649,3882.936479831,3302.5110857963,
PI,2209609,São Félix do Piauí,12627.7025342601,124.055278575,6484.4647717195,6019.1824839654,
PI,2209658,São Francisco de Assis do Piauí,,,,,
PI,2209708,São Francisco do Piauí,8575.7300102183,38.9817634954,2887.1419046726,5649.6063420503,
PI,2209757,São Gonçalo do Gurguéia,,,,,
PI,2209807,São Gonçalo do Piauí,10126.6653442731,88.0775860047,6920.2419924722,3118.3457657961,
PI,2209856,São João da Canabrava,10270.0166304399,38.4001886009,4565.0896183449,5666.5268234941,
PI,2209872,São João da Fronteira,,,,,
PI,2209906,São João da Serra,9554.2543097388,46.0679027093,4092.821320505,5415.3650865248,
PI,2209955,São João da Varjota,,,,,
PI,2209971,São João do Arraial,,,,,
PI,2210003,São João do Piauí,66996.9509606396,1033.0912539414,36317.2693440417,29646.5903626565,
PI,2210052,São José do Divino,11784.1299154353,56.7461410365,6677.4914320069,5049.8923423919,
PI,2210102,São José do Peixe,13856.7955565626,77.7657972326,10304.0649335574,3474.9648257727,
PI,2210201,São José do Piauí,12411.1274209968,191.2438061372,5200.5679205772,7019.3156942821,
PI,2210300,São Julião,8691.6883283303,61.0963318251,4370.2995930332,4260.292403472,
PI,2210359,São Lourenço do Piauí,8581.824547593,21.6882804696,4230.6509219867,4329.4853451366,
PI,2210375,São Luis do Piauí,,,,,
PI,2210383,São Miguel da Baixa Grande,,,,,
PI,2210391,São Miguel do Fidalgo,,,,,
PI,2210409,São Miguel do Tapuio,39564.7954691943,101.6443620996,15627.9568197574,23835.1942873372,
PI,2210508,São Pedro do Piauí,25528.935357502,199.3843118513,15460.9711020337,9868.579943617,
PI,2210607,São Raimundo Nonato,62637.2663013,11408.0939062233,35578.3787756631,15650.7936194134,
PI,2210623,Sebastião Barros,,,,,
PI,2210631,Sebastião Leal,,,,,
PI,2210656,Sigefredo Pacheco,17002.7709221271,46.6838969686,10988.2645988481,5967.8224263105,
PI,2210706,Simões,38578.4529522126,1862.9295757343,14701.1418559338,22014.3815205443,
PI,2210805,Simplício Mendes,34800.6052723251,234.5343334758,23359.0398790483,11207.031059801,
PI,2210904,Socorro do Piauí,8182.4503255094,65.0620288097,5234.6644590944,2882.723837605,
PI,2210938,Sussuapara,,,,,
PI,2210953,Tamboril do Piauí,,,,,
PI,2210979,Tanque do Piauí,,,,,
PI,2211001,Teresina,6719122.83196192,1490890.78931802,5138562.99639195,89669.0462519617,
PI,2211100,União,112872.917034459,40110.2248214499,34496.2582648169,38266.4339481931,
PI,2211209,Uruçuí,31927.7796153062,324.3294581953,18152.8356707618,13450.6144863491,
PI,2211308,Valença do Piauí,48716.5319622699,490.8967532933,33540.009023247,14685.6261857294,
PI,2211357,Várzea Branca,7971.467600477,16.7081089377,4195.2843736433,3759.4751178958,
PI,2211407,Várzea Grande,43327.7832855807,336.5511408317,37132.2173450469,5859.0147997021,
PI,2211506,Vera Mendes,,,,,
PI,2211605,Vila Nova do Piauí,,,,,
PI,2211704,Wall Ferraz,,,,,
PR,4100103,Abatiá,42067.2974033493,414.1597614885,19293.1003747091,22360.0372671517,
PR,4100202,Adrianópolis,25316.484251684,1123.8945906353,14451.0122925596,9741.5773684891,
PR,4100301,Agudos do Sul,24607.8303990911,510.5066851104,10854.4956362776,13242.828077703,
PR,4100400,Almirante Tamandaré,437085.295756609,104296.110575701,311921.29300076,20867.8921801471,
PR,4100459,Altamira do Paraná,22603.9087002366,528.5236897983,11605.9517708376,10469.433239601,
PR,4100509,Altônia,101714.298033234,2796.674481473,44211.1581097454,54706.465442016,
PR,4100608,Alto Paraná,70848.3005415996,2320.4300106675,30222.6039571373,38305.2665737948,
PR,4100707,Alto Piquiri,52043.8113813578,1112.5059507607,25286.0106584421,25645.2947721548,
PR,4100806,Alvorada do Sul,79414.6774601724,1797.5055110454,27723.8955553077,49893.2763938191,
PR,4100905,Amaporã,23518.9871922615,2485.7016027759,9377.0097129431,11656.2758765428,
PR,4101002,Ampére,90261.6573318014,30794.9196885752,26856.1472017124,32610.5904415137,
PR,4101051,Anahy,15982.3577176423,63.4891281586,5634.8075515838,10284.0610379002,
PR,4101101,Andirá,167959.167146531,52805.3729083516,75401.6309861032,39752.1632520768,
PR,4101150,Ângulo,23897.5640591335,249.4371866399,6707.9829120076,16940.1439604861,
PR,4101200,Antonina,83345.7054642623,2730.7658555561,76004.897715898,4610.0418928082,
PR,4101309,Antônio Olinto,44258.1513445404,1261.5195835256,6762.3500479877,36234.2817130271,
PR,4101408,Apucarana,1092835.49405325,435686.569272166,593013.560881599,64135.3638994876,
PR,4101507,Arapongas,902895.580394934,449738.079410839,381937.490470102,71220.0105139921,
PR,4101606,Arapoti,220530.045828511,94621.4511986489,66620.1835010301,59288.4111288321,
PR,4101655,Arapuã,,,,,
PR,4101705,Araruna,97425.4103980952,29347.4731990445,30818.0908645099,37259.8463345409,
PR,4101804,Araucária,2427549.92903731,1775886.67100121,601129.885380907,50533.3726551831,
PR,4101853,Ariranha do Ivaí,,,,,
PR,4101903,Assaí,124261.594178212,9528.047961625,61893.108157399,52840.4380591882,
PR,4102000,Assis Chateaubriand,365612.296479094,25299.868142997,151760.537486456,188551.890849642,
PR,4102109,Astorga,199532.357641132,38800.4165559017,88456.671832361,72275.26925287,
PR,4102208,Atalaia,23700.8140938545,1073.7802841796,8464.5763586187,14162.4574510563,
PR,4102307,Balsa Nova,111968.141470363,65933.4804053894,30652.1427650459,15382.5182999283,
PR,4102406,Bandeirantes,286107.319301485,89927.0958789172,151355.777758789,44824.4456637799,
PR,4102505,Barbosa Ferraz,70944.1421332882,1296.7743271642,42307.4856104892,27339.8821956348,
PR,4102604,Barracão,114515.294086103,14426.4013165483,69961.9393523857,30126.9534171694,
PR,4102703,Barra do Jacaré,30191.3381554251,91.5348150589,6372.349796214,23727.4535441524,
PR,4102752,Bela Vista da Caroba,,,,,
PR,4102802,Bela Vista do Paraíso,102248.752431445,2182.8289529657,47373.0677411803,52692.8557372996,
PR,4102901,Bituruna,111526.079526196,20309.6083872678,32646.2849652365,58570.1861736917,
PR,4103008,Boa Esperança,84480.8067639749,787.9550087984,14739.3167998314,68953.5349553451,
PR,4103024,Boa Esperança do Iguaçu,29858.6628881596,341.2530457016,9939.2011027328,19578.208739725,
PR,4103040,Boa Ventura de São Roque,,,,,
PR,4103057,Boa Vista da Aparecida,42522.9084767539,697.5624408016,16011.6960940765,25813.6499418757,
PR,4103107,Bocaiúva do Sul,41575.986166966,5405.7028495097,24904.0716065799,11266.2117108764,
PR,4103156,Bom Jesus do Sul,,,,,
PR,4103206,Bom Sucesso,36446.1575189133,337.4674849609,11864.7249145879,24243.9651193644,
PR,4103222,Bom Sucesso do Sul,37334.2622666121,404.6189675427,13916.8809604376,23012.7623386317,
PR,4103305,Borrazópolis,54073.1909845796,605.9114354511,23141.789264667,30325.4902844613,
PR,4103354,Braganey,42025.6195998188,624.2814096075,10313.6055612217,31087.7326289896,
PR,4103370,Brasilândia do Sul,46187.1683361872,400.6499871674,7110.0825494646,38676.435799555,
PR,4103404,Cafeara,23218.3821966912,70.9002614102,4858.1794041625,18289.3025311185,
PR,4103453,Cafelândia,165603.68639693,44546.9493520636,82585.7656135655,38470.9714313011,
PR,4103479,Cafezal do Sul,31501.3135795928,1142.4926751204,10273.6880577655,20085.1328467069,
PR,4103503,Califórnia,32654.0298154072,3706.1250667482,14525.2146377709,14422.6901108881,
PR,4103602,Cambará,188939.703663295,18862.9846530926,108942.131288755,61134.5877214467,
PR,4103701,Cambé,993292.965880183,507785.013867976,375287.173137939,110220.778874266,
PR,4103800,Cambira,37879.9872785044,1835.6364088762,11625.368593555,24418.9822760733,
PR,4103909,Campina da Lagoa,110274.092880225,1463.3207768296,42737.4120515042,66073.3600518918,
PR,4103958,Campina do Simão,,,,,
PR,4104006,Campina Grande do Sul,178370.730982648,67113.1877687551,106637.899370274,4619.6438436189,
PR,4104055,Campo Bonito,47717.9028110615,2609.7720753814,11328.3808879033,33779.7498477768,
